timestamp,elapsed_s,z
12:48:42.860,14.0159,0.08
12:48:42.897,14.0522,0.05
12:48:42.898,14.0525,0.18
12:48:42.898,14.0526,-0.24
12:48:42.940,14.0951,-0.08
12:48:42.940,14.0952,0.21
12:48:42.940,14.0954,0.15
12:48:42.940,14.0955,-0.03
12:48:42.979,14.1342,-0.04
12:48:42.979,14.1344,0.11
12:48:42.979,14.1346,0.11
12:48:43.015,14.1714,0.01
12:48:43.017,14.1716,0.05
12:48:43.017,14.1717,-0.07
12:48:43.017,14.1718,0.14
12:48:43.062,14.2169,0.15
12:48:43.062,14.2171,0.11
12:48:43.062,14.2172,-0.04
12:48:43.062,14.2173,0.09
12:48:43.102,14.2610,-0.06
12:48:43.102,14.2613,-0.03
12:48:43.102,14.2614,0.1
12:48:43.102,14.2615,0.14
12:48:43.152,14.3067,0.06
12:48:43.152,14.3069,0.0
12:48:43.152,14.3070,0.06
12:48:43.152,14.3072,0.09
12:48:43.193,14.3494,0.06
12:48:43.193,14.3496,-0.91
12:48:43.193,14.3498,0.14
12:48:43.193,14.3499,-0.07
12:48:43.241,14.3968,0.26
12:48:43.241,14.3969,0.12
12:48:43.241,14.3971,0.06
12:48:43.241,14.3972,0.51
12:48:43.279,14.4361,-0.06
12:48:43.279,14.4363,-0.01
12:48:43.279,14.4365,0.09
12:48:43.320,14.4780,0.11
12:48:43.320,14.4782,0.07
12:48:43.320,14.4783,0.02
12:48:43.320,14.4784,0.06
12:48:43.362,14.5195,0.09
12:48:43.362,14.5197,0.07
12:48:43.362,14.5198,-0.34
12:48:43.362,14.5200,-0.02
12:48:43.411,14.5672,-0.06
12:48:43.411,14.5674,0.13
12:48:43.411,14.5676,0.14
12:48:43.411,14.5678,0.0
12:48:43.454,14.6123,0.28
12:48:43.454,14.6128,-0.1
12:48:43.454,14.6131,-0.0
12:48:43.454,14.6133,0.12
12:48:43.502,14.6580,0.15
12:48:43.502,14.6583,0.03
12:48:43.502,14.6585,0.02
12:48:43.502,14.6587,0.08
12:48:43.545,14.7014,0.09
12:48:43.545,14.7016,0.03
12:48:43.545,14.7018,-0.2
12:48:43.545,14.7019,0.44
12:48:43.593,14.7489,-0.03
12:48:43.593,14.7490,0.1
12:48:43.593,14.7492,0.12
12:48:43.593,14.7493,0.08
12:48:43.639,14.7947,0.06
12:48:43.639,14.7950,0.27
12:48:43.639,14.7952,-0.1
12:48:43.639,14.7953,-0.09
12:48:43.679,14.8343,0.1
12:48:43.679,14.8345,0.16
12:48:43.679,14.8346,0.03
12:48:43.679,14.8348,-0.01
12:48:43.720,14.8781,0.07
12:48:43.720,14.8783,0.1
12:48:43.720,14.8784,0.05
12:48:43.720,14.8786,0.02
12:48:43.769,14.9270,0.07
12:48:43.769,14.9273,0.09
12:48:43.769,14.9278,0.05
12:48:43.769,14.9280,0.03
12:48:43.811,14.9696,0.06
12:48:43.811,14.9698,0.07
12:48:43.811,14.9699,0.05
12:48:43.811,14.9703,0.06
12:48:43.859,15.0145,0.06
12:48:43.859,15.0148,0.07
12:48:43.859,15.0151,0.07
12:48:43.859,15.0154,0.05
12:48:43.901,15.0598,0.05
12:48:43.901,15.0600,0.05
12:48:43.901,15.0602,0.06
12:48:43.901,15.0603,0.05
12:48:43.950,15.1073,0.05
12:48:43.950,15.1075,0.06
12:48:43.950,15.1076,0.06
12:48:43.950,15.1077,0.05
12:48:43.993,15.1503,0.05
12:48:43.993,15.1505,0.06
12:48:43.993,15.1506,0.06
12:48:43.993,15.1507,0.05
12:48:44.036,15.1915,0.05
12:48:44.036,15.1917,0.06
12:48:44.037,15.1918,0.07
12:48:44.079,15.2338,0.06
12:48:44.079,15.2340,0.06
12:48:44.079,15.2341,0.06
12:48:44.079,15.2342,0.06
12:48:44.123,15.2791,0.05
12:48:44.124,15.2793,0.05
12:48:44.125,15.2795,0.06
12:48:44.125,15.2797,0.06
12:48:44.161,15.3170,0.06
12:48:44.162,15.3172,0.06
12:48:44.162,15.3174,0.05
12:48:44.162,15.3175,0.05
12:48:44.201,15.3569,0.06
12:48:44.201,15.3571,0.06
12:48:44.202,15.3573,0.06
12:48:44.246,15.4021,0.06
12:48:44.247,15.4022,0.05
12:48:44.247,15.4024,0.05
12:48:44.247,15.4025,0.07
12:48:44.285,15.4398,0.06
12:48:44.285,15.4399,0.05
12:48:44.285,15.4400,0.06
12:48:44.285,15.4401,0.05
12:48:44.325,15.4805,0.05
12:48:44.325,15.4807,0.05
12:48:44.326,15.4808,0.05
12:48:44.366,15.5217,0.05
12:48:44.367,15.5219,0.04
12:48:44.367,15.5221,0.05
12:48:44.367,15.5222,0.06
12:48:44.406,15.5604,0.06
12:48:44.406,15.5606,0.06
12:48:44.406,15.5607,0.06
12:48:44.442,15.5977,0.06
12:48:44.443,15.5979,0.05
12:48:44.443,15.5980,0.05
