timestamp,elapsed_s,z
12:43:11.269,10.019,0.06
12:43:11.323,10.073,0.06
12:43:11.379,10.129,0.06
12:43:11.432,10.182,0.06
12:43:11.487,10.238,0.06
12:43:11.537,10.287,0.06
12:43:11.598,10.348,0.06
12:43:11.660,10.410,0.05
12:43:11.726,10.476,0.06
12:43:11.789,10.539,0.06
12:43:11.842,10.592,0.05
12:43:11.899,10.649,0.05
12:43:11.955,10.705,0.06
12:43:12.008,10.758,0.07
12:43:12.060,10.810,0.06
12:43:12.114,10.864,0.05
12:43:12.173,10.923,0.05
12:43:12.221,10.971,0.05
12:43:12.276,11.026,0.06
12:43:12.331,11.081,0.06
12:43:12.385,11.135,0.06
12:43:12.434,11.184,0.05
12:43:12.489,11.239,0.06
12:43:12.543,11.293,0.06
12:43:12.595,11.345,0.05
12:43:12.653,11.403,0.06
12:43:12.709,11.459,0.06
12:43:12.762,11.512,0.06
12:43:12.818,11.568,0.05
12:43:12.872,11.622,0.06
12:43:12.924,11.674,0.07
12:43:12.977,11.727,0.07
12:43:13.033,11.783,0.06
12:43:13.085,11.835,0.05
12:43:13.137,11.887,0.06
12:43:13.197,11.947,0.06
12:43:13.250,12.000,0.07
12:43:13.306,12.056,0.06
12:43:13.354,12.105,0.07
12:43:13.415,12.165,0.06
12:43:13.464,12.214,0.07
12:43:13.524,12.274,0.06
12:43:13.573,12.323,0.06
12:43:13.628,12.378,0.05
12:43:13.683,12.433,0.06
12:43:13.736,12.486,0.06
12:43:13.797,12.547,0.06
12:43:13.851,12.601,0.06
12:43:13.901,12.651,0.06
12:43:13.957,12.707,0.05
12:43:14.008,12.758,0.06
12:43:14.063,12.813,0.05
12:43:14.118,12.868,0.05
12:43:14.173,12.923,0.05
12:43:14.227,12.977,0.06
12:43:14.287,13.037,0.06
12:43:14.348,13.098,0.05
12:43:14.402,13.152,0.06
12:43:14.457,13.207,0.05
12:43:14.518,13.268,0.06
12:43:14.568,13.318,0.06
12:43:14.621,13.371,0.06
12:43:14.676,13.426,0.06
12:43:14.731,13.481,0.05
12:43:14.781,13.531,0.05
12:43:14.840,13.590,0.05
12:43:14.894,13.644,0.06
12:43:14.955,13.705,0.07
12:43:15.009,13.759,0.06
12:43:15.061,13.811,0.06
12:43:15.113,13.863,0.06
12:43:15.168,13.918,0.06
12:43:15.228,13.978,0.06
12:43:15.283,14.033,0.06
12:43:15.343,14.093,0.07
12:43:15.402,14.152,0.05
12:43:15.454,14.204,0.06
12:43:15.507,14.257,0.06
12:43:15.560,14.310,0.06
12:43:15.615,14.365,0.06
12:43:15.669,14.419,0.06
12:43:15.721,14.471,0.06
12:43:15.773,14.523,0.06
12:43:15.827,14.577,0.05
12:43:15.887,14.637,0.05
12:43:15.948,14.698,0.07
12:43:16.008,14.758,0.05
12:43:16.070,14.820,0.06
12:43:16.125,14.875,0.06
12:43:16.186,14.936,0.07
12:43:16.253,15.003,0.05
12:43:16.331,15.081,0.06
12:43:16.409,15.159,0.06
12:43:16.482,15.232,0.05
12:43:16.567,15.317,0.07
12:43:16.646,15.396,0.05
12:43:16.721,15.471,0.06
12:43:16.797,15.547,0.06
12:43:16.852,15.602,0.06
12:43:16.904,15.654,0.06
12:43:16.967,15.717,0.05
12:43:17.022,15.772,0.06
12:43:17.075,15.825,0.06
12:43:17.147,15.897,0.07
12:43:17.226,15.976,0.06
12:43:17.297,16.047,0.07
12:43:17.371,16.121,0.07
12:43:17.435,16.185,0.05
12:43:17.506,16.256,0.07
12:43:17.582,16.332,0.06
12:43:17.654,16.404,0.06
12:43:17.719,16.469,0.06
12:43:17.774,16.524,0.05
12:43:17.831,16.581,0.06
12:43:17.891,16.641,0.06
12:43:17.943,16.693,0.05
12:43:17.998,16.748,0.06
12:43:18.052,16.802,0.06
12:43:18.107,16.857,0.06
12:43:18.167,16.917,0.06
12:43:18.222,16.972,0.06
12:43:18.299,17.049,0.06
12:43:18.354,17.104,0.06
12:43:18.411,17.161,0.06
12:43:18.468,17.218,0.06
12:43:18.523,17.273,0.06
12:43:18.584,17.334,0.06
12:43:18.651,17.401,0.06
12:43:18.706,17.456,0.05
12:43:18.769,17.519,0.06
12:43:18.831,17.581,0.05
12:43:18.897,17.647,0.06
12:43:18.953,17.703,0.06
12:43:19.014,17.764,0.06
12:43:19.073,17.823,0.06
12:43:19.126,17.876,0.06
12:43:19.178,17.928,0.06
12:43:19.231,17.981,0.06
12:43:19.293,18.043,0.05
12:43:19.360,18.110,0.06
12:43:19.428,18.178,0.06
12:43:19.484,18.234,0.06
12:43:19.543,18.293,0.06
12:43:19.597,18.347,0.06
12:43:19.652,18.402,0.05
12:43:19.706,18.456,0.06
12:43:19.758,18.508,0.06
12:43:19.811,18.561,0.06
12:43:19.873,18.623,0.06
12:43:19.926,18.676,0.05
12:43:19.981,18.731,0.07
12:43:20.033,18.783,0.07
12:43:20.088,18.838,0.07
12:43:20.148,18.898,0.06
12:43:20.203,18.953,0.06
12:43:20.257,19.007,0.06
12:43:20.309,19.059,0.05
12:43:20.366,19.116,0.06
12:43:20.421,19.171,0.06
12:43:20.475,19.225,0.05
12:43:20.530,19.280,0.06
12:43:20.581,19.331,0.06
12:43:20.634,19.384,0.06
12:43:20.695,19.445,0.06
12:43:20.756,19.506,0.05
12:43:20.804,19.554,0.06
12:43:20.860,19.610,0.06
12:43:20.913,19.663,0.06
12:43:20.967,19.717,0.07
12:43:21.022,19.772,0.06
12:43:21.077,19.827,0.07
12:43:21.131,19.881,0.06
12:43:21.197,19.947,0.06
12:43:21.252,20.002,0.05
12:43:21.306,20.056,0.07
12:43:21.355,20.105,0.06
12:43:21.410,20.160,0.05
12:43:21.461,20.211,0.06
12:43:21.519,20.269,0.05
12:43:21.574,20.324,0.06
12:43:21.627,20.377,0.06
12:43:21.688,20.438,0.06
12:43:21.751,20.501,0.07
12:43:21.803,20.553,0.06
12:43:21.858,20.608,0.06
12:43:21.918,20.668,0.06
12:43:21.972,20.722,0.06
12:43:22.027,20.777,0.06
12:43:22.086,20.836,0.06
12:43:22.137,20.887,0.06
12:43:22.186,20.936,0.07
12:43:22.251,21.001,0.05
12:43:22.301,21.051,0.06
12:43:22.367,21.117,0.06
12:43:22.423,21.173,0.07
12:43:22.476,21.226,0.06
12:43:22.537,21.287,0.07
12:43:22.592,21.342,0.06
12:43:22.646,21.396,0.05
12:43:22.701,21.451,0.05
12:43:22.761,21.511,0.06
12:43:22.816,21.566,0.06
12:43:22.873,21.623,0.07
12:43:22.937,21.687,0.06
12:43:22.994,21.744,0.07
12:43:23.049,21.799,0.07
12:43:23.106,21.856,0.06
12:43:23.157,21.907,0.06
12:43:23.209,21.959,0.05
12:43:23.264,22.014,0.05
12:43:23.318,22.068,0.06
12:43:23.373,22.123,0.06
12:43:23.427,22.177,0.07
12:43:23.488,22.238,0.05
12:43:23.543,22.293,0.06
12:43:23.602,22.352,0.06
12:43:23.658,22.408,0.06
12:43:23.713,22.463,0.06
12:43:23.766,22.516,0.06
12:43:23.816,22.566,0.06
12:43:23.871,22.621,0.06
12:43:23.925,22.675,0.06
12:43:23.981,22.731,0.06
12:43:24.035,22.785,0.06
12:43:24.093,22.843,0.05
12:43:24.149,22.899,0.06
12:43:24.210,22.960,0.06
12:43:24.283,23.033,0.06
12:43:24.337,23.087,0.07
12:43:24.397,23.147,0.06
12:43:24.446,23.196,0.07
12:43:24.507,23.257,0.07
12:43:24.561,23.311,0.05
12:43:24.615,23.365,0.06
12:43:24.667,23.417,0.05
12:43:24.724,23.474,0.06
12:43:24.779,23.529,0.07
12:43:24.833,23.583,0.07
12:43:24.888,23.638,0.06
12:43:24.941,23.691,0.07
12:43:24.996,23.746,0.06
12:43:25.053,23.803,0.07
12:43:25.107,23.857,0.06
12:43:25.167,23.917,0.05
12:43:25.228,23.978,0.06
12:43:25.289,24.039,0.06
12:43:25.341,24.091,0.08
12:43:25.398,24.148,0.06
12:43:25.446,24.196,0.07
12:43:25.502,24.252,0.06
12:43:25.556,24.306,0.06
12:43:25.608,24.358,0.06
12:43:25.661,24.411,0.06
12:43:25.713,24.463,0.06
12:43:25.768,24.518,0.06
12:43:25.828,24.578,0.05
12:43:25.883,24.633,0.05
12:43:25.936,24.686,0.07
12:43:25.991,24.742,0.07
12:43:26.047,24.797,0.06
12:43:26.100,24.850,0.06
12:43:26.155,24.905,0.06
12:43:26.209,24.959,0.05
12:43:26.264,25.014,0.06
12:43:26.318,25.068,0.06
12:43:26.373,25.123,0.06
12:43:26.427,25.177,0.06
12:43:26.483,25.233,0.07
12:43:26.536,25.286,0.06
12:43:26.587,25.337,0.06
12:43:26.641,25.391,0.06
12:43:26.695,25.445,0.06
12:43:26.743,25.493,0.06
12:43:26.798,25.548,0.06
12:43:26.860,25.610,0.05
12:43:26.919,25.669,0.06
12:43:26.976,25.726,0.06
12:43:27.035,25.785,0.06
12:43:27.096,25.846,0.07
12:43:27.155,25.905,0.06
12:43:27.215,25.965,0.06
12:43:27.271,26.021,0.07
12:43:27.325,26.075,0.05
12:43:27.380,26.130,0.06
12:43:27.435,26.185,0.05
12:43:27.489,26.239,0.06
12:43:27.544,26.294,0.05
12:43:27.610,26.360,0.06
12:43:27.663,26.413,0.06
12:43:27.724,26.474,0.06
12:43:27.778,26.528,0.06
12:43:27.833,26.583,0.06
12:43:27.898,26.648,0.06
12:43:27.959,26.709,0.05
12:43:28.012,26.762,0.06
12:43:28.064,26.814,0.06
12:43:28.113,26.863,0.06
12:43:28.174,26.924,0.07
12:43:28.227,26.977,0.06
12:43:28.283,27.033,0.06
12:43:28.331,27.082,0.06
12:43:28.398,27.148,0.06
12:43:28.458,27.208,0.06
12:43:28.513,27.263,0.05
12:43:28.568,27.318,0.05
12:43:28.628,27.378,0.06
12:43:28.684,27.434,0.05
12:43:28.737,27.487,0.06
12:43:28.786,27.536,0.06
12:43:28.846,27.596,0.06
12:43:28.902,27.652,0.06
12:43:28.955,27.705,0.06
12:43:29.004,27.754,0.06
12:43:29.064,27.814,0.07
12:43:29.118,27.868,0.05
12:43:29.179,27.929,0.06
12:43:29.240,27.990,0.06
12:43:29.294,28.044,0.06
12:43:29.348,28.098,0.06
12:43:29.400,28.150,0.07
12:43:29.452,28.202,0.07
12:43:29.506,28.256,0.07
12:43:29.568,28.318,0.05
12:43:29.621,28.371,0.06
12:43:29.681,28.431,0.05
12:43:29.746,28.496,0.06
12:43:29.802,28.552,0.05
12:43:29.857,28.607,0.07
12:43:29.910,28.660,0.06
12:43:29.967,28.717,0.06
12:43:30.021,28.771,0.05
12:43:30.072,28.822,0.07
12:43:30.131,28.881,0.06
12:43:30.184,28.934,0.06
12:43:30.241,28.991,0.06
12:43:30.298,29.048,0.06
12:43:30.354,29.104,0.07
12:43:30.408,29.158,0.06
12:43:30.463,29.213,0.06
12:43:30.513,29.263,0.06
12:43:30.580,29.330,0.06
12:43:30.634,29.384,0.06
12:43:30.687,29.437,0.07
12:43:30.747,29.497,0.06
12:43:30.808,29.558,0.06
12:43:30.868,29.618,0.06
12:43:30.933,29.683,0.07
12:43:30.992,29.742,0.05
12:43:31.054,29.804,0.05
12:43:31.109,29.859,0.05
12:43:31.167,29.917,0.06
12:43:31.229,29.979,0.06
12:43:31.283,30.033,0.07
12:43:31.338,30.088,0.06
12:43:31.398,30.148,0.06
12:43:31.453,30.203,0.06
12:43:31.508,30.258,0.07
12:43:31.566,30.316,0.06
12:43:31.619,30.369,0.07
12:43:31.672,30.422,0.06
12:43:31.727,30.477,0.06
12:43:31.783,30.533,0.06
12:43:31.836,30.586,0.06
12:43:31.893,30.643,0.05
12:43:31.946,30.696,0.06
12:43:32.005,30.755,0.06
12:43:32.059,30.809,0.06
12:43:32.118,30.868,0.06
12:43:32.173,30.923,0.06
12:43:32.225,30.975,0.05
12:43:32.276,31.026,0.06
12:43:32.331,31.081,0.06
12:43:32.386,31.136,0.06
12:43:32.440,31.190,0.06
12:43:32.493,31.243,0.06
12:43:32.544,31.294,0.06
12:43:32.602,31.352,0.06
12:43:32.657,31.407,0.06
12:43:32.706,31.456,0.05
12:43:32.767,31.517,0.05
12:43:32.820,31.570,0.06
12:43:32.876,31.626,0.06
12:43:32.928,31.678,0.06
12:43:32.981,31.731,0.06
12:43:33.034,31.784,0.07
12:43:33.082,31.832,0.05
12:43:33.142,31.892,0.07
12:43:33.197,31.947,0.06
12:43:33.252,32.002,0.06
12:43:33.302,32.052,0.06
12:43:33.355,32.105,0.06
12:43:33.409,32.159,0.06
12:43:33.462,32.212,0.07
12:43:33.518,32.268,0.07
12:43:33.581,32.332,0.07
12:43:33.634,32.384,0.06
12:43:33.688,32.438,0.06
12:43:33.749,32.499,0.05
12:43:33.803,32.553,0.06
12:43:33.858,32.608,0.07
12:43:33.909,32.659,0.05
12:43:33.967,32.717,0.04
12:43:34.022,32.772,0.08
12:43:34.077,32.827,0.06
12:43:34.130,32.880,0.06
12:43:34.186,32.936,0.06
12:43:34.246,32.996,0.06
12:43:34.299,33.049,0.05
12:43:34.352,33.102,0.05
12:43:34.406,33.156,0.06
12:43:34.460,33.210,0.06
12:43:34.514,33.264,0.07
12:43:34.568,33.318,0.06
12:43:34.622,33.372,0.06
12:43:34.676,33.426,0.06
12:43:34.730,33.480,0.05
12:43:34.785,33.535,0.06
12:43:34.840,33.590,0.06
12:43:34.892,33.642,0.06
12:43:34.943,33.693,0.06
12:43:35.003,33.753,0.07
12:43:35.058,33.808,0.06
12:43:35.119,33.869,0.06
12:43:35.173,33.923,0.06
12:43:35.228,33.978,0.06
12:43:35.288,34.038,0.06
12:43:35.349,34.099,0.06
12:43:35.404,34.154,0.06
12:43:35.458,34.208,0.06
12:43:35.518,34.268,0.06
12:43:35.572,34.322,0.05
12:43:35.623,34.373,0.05
12:43:35.694,34.444,0.05
12:43:35.747,34.498,0.07
12:43:35.803,34.553,0.06
12:43:35.859,34.609,0.06
12:43:35.906,34.656,0.05
12:43:35.962,34.712,0.06
12:43:36.023,34.773,0.06
12:43:36.076,34.826,0.06
12:43:36.124,34.874,0.06
12:43:36.182,34.932,0.06
12:43:36.234,34.984,0.06
12:43:36.290,35.040,0.06
12:43:36.343,35.093,0.07
12:43:36.397,35.147,0.06
12:43:36.452,35.202,0.05
12:43:36.511,35.261,0.06
12:43:36.567,35.317,0.05
12:43:36.628,35.378,0.05
12:43:36.682,35.432,0.07
12:43:36.734,35.484,0.06
12:43:36.797,35.547,0.05
12:43:36.849,35.599,0.06
12:43:36.904,35.654,0.06
12:43:36.963,35.713,0.05
12:43:37.016,35.766,0.06
12:43:37.065,35.815,0.06
12:43:37.120,35.870,0.07
12:43:37.174,35.924,0.06
12:43:37.223,35.973,0.07
12:43:37.279,36.029,0.06
12:43:37.342,36.092,0.06
12:43:37.395,36.145,0.07
12:43:37.447,36.197,0.06
12:43:37.501,36.251,0.07
12:43:37.555,36.305,0.06
12:43:37.604,36.354,0.06
12:43:37.664,36.414,0.07
12:43:37.716,36.466,0.06
12:43:37.768,36.518,0.05
12:43:37.826,36.576,0.06
12:43:37.886,36.636,0.06
12:43:37.938,36.688,0.06
12:43:37.993,36.743,0.06
12:43:38.044,36.794,0.06
12:43:38.101,36.851,0.06
12:43:38.154,36.904,0.06
12:43:38.206,36.956,0.06
12:43:38.264,37.014,0.05
12:43:38.319,37.069,0.06
12:43:38.372,37.122,0.06
12:43:38.428,37.178,0.05
12:43:38.488,37.238,0.06
12:43:38.544,37.294,0.07
12:43:38.598,37.348,0.06
12:43:38.652,37.402,0.06
12:43:38.702,37.452,0.06
12:43:38.767,37.517,0.07
12:43:38.823,37.573,0.06
12:43:38.880,37.630,0.06
12:43:38.938,37.688,0.06
12:43:38.992,37.742,0.06
12:43:39.046,37.796,0.06
12:43:39.100,37.850,0.06
12:43:39.152,37.902,0.05
12:43:39.209,37.959,0.06
12:43:39.262,38.012,0.05
12:43:39.320,38.070,0.06
12:43:39.374,38.124,0.05
12:43:39.429,38.179,0.07
12:43:39.483,38.233,0.05
12:43:39.537,38.287,0.06
12:43:39.592,38.342,0.05
12:43:39.645,38.395,0.06
12:43:39.698,38.448,0.06
12:43:39.757,38.507,0.06
12:43:39.810,38.560,0.09
12:43:39.864,38.614,0.03
12:43:39.923,38.673,0.06
12:43:39.976,38.726,0.06
12:43:40.027,38.777,0.06
12:43:40.092,38.842,0.06
12:43:40.144,38.894,0.06
12:43:40.198,38.948,0.06
12:43:40.253,39.003,0.05
12:43:40.306,39.056,0.06
12:43:40.362,39.112,0.07
12:43:40.416,39.166,0.07
12:43:40.472,39.222,0.06
12:43:40.525,39.275,0.06
12:43:40.580,39.330,0.06
12:43:40.634,39.385,0.05
12:43:40.689,39.439,0.07
12:43:40.743,39.493,0.06
12:43:40.797,39.547,0.06
12:43:40.852,39.602,0.06
12:43:40.907,39.657,0.07
12:43:40.961,39.711,0.06
12:43:41.012,39.762,0.06
12:43:41.073,39.823,0.05
12:43:41.128,39.878,0.06
12:43:41.180,39.930,0.05
12:43:41.234,39.984,0.07
12:43:41.289,40.039,0.08
12:43:41.346,40.096,0.06
12:43:41.409,40.159,0.08
12:43:41.466,40.216,0.06
12:43:41.522,40.272,0.04
12:43:41.590,40.340,0.06
12:43:41.646,40.396,0.06
12:43:41.708,40.458,0.07
12:43:41.762,40.512,0.06
12:43:41.813,40.563,0.05
12:43:41.866,40.616,0.06
12:43:41.931,40.681,0.06
12:43:41.985,40.735,0.06
12:43:42.038,40.788,0.06
12:43:42.093,40.843,0.06
12:43:42.152,40.902,0.05
12:43:42.215,40.965,0.05
12:43:42.276,41.026,0.05
12:43:42.336,41.086,0.05
12:43:42.395,41.145,0.05
12:43:42.443,41.193,0.06
12:43:42.502,41.252,0.06
12:43:42.568,41.318,0.06
12:43:42.627,41.377,0.06
12:43:42.685,41.435,0.06
12:43:42.739,41.489,0.06
12:43:42.791,41.541,0.06
12:43:42.846,41.596,0.06
12:43:42.898,41.648,0.05
12:43:42.950,41.700,0.05
12:43:43.003,41.753,0.06
12:43:43.059,41.809,0.06
12:43:43.114,41.864,0.06
12:43:43.168,41.918,0.06
12:43:43.226,41.976,0.06
12:43:43.278,42.028,0.06
12:43:43.332,42.082,0.06
12:43:43.386,42.136,0.05
12:43:43.441,42.191,0.06
12:43:43.494,42.244,0.06
12:43:43.550,42.300,0.06
12:43:43.605,42.355,0.05
12:43:43.657,42.407,0.06
12:43:43.712,42.462,0.07
12:43:43.767,42.517,0.06
12:43:43.822,42.572,0.06
12:43:43.878,42.628,0.06
12:43:43.931,42.681,0.05
12:43:43.985,42.735,0.07
12:43:44.037,42.787,0.06
12:43:44.089,42.839,0.06
12:43:44.144,42.894,0.07
12:43:44.198,42.948,0.06
12:43:44.253,43.003,0.06
12:43:44.307,43.057,0.07
12:43:44.361,43.111,0.06
12:43:44.416,43.166,0.06
12:43:44.471,43.221,0.06
12:43:44.526,43.276,0.06
12:43:44.580,43.330,0.07
12:43:44.637,43.387,0.05
12:43:44.689,43.439,0.05
12:43:44.747,43.497,0.06
12:43:44.797,43.547,0.05
12:43:44.862,43.612,0.06
12:43:44.920,43.670,0.06
12:43:44.973,43.723,0.06
12:43:45.028,43.778,0.06
12:43:45.084,43.834,0.06
12:43:45.136,43.886,0.06
12:43:45.191,43.941,0.06
12:43:45.246,43.996,0.06
12:43:45.300,44.050,0.06
12:43:45.352,44.102,0.06
12:43:45.407,44.157,0.06
12:43:45.465,44.215,0.05
12:43:45.513,44.263,0.06
12:43:45.573,44.323,0.06
12:43:45.628,44.378,0.06
12:43:45.682,44.432,0.07
12:43:45.737,44.487,0.06
12:43:45.791,44.541,0.07
12:43:45.846,44.596,0.06
12:43:45.901,44.651,0.06
12:43:45.955,44.705,0.06
12:43:46.010,44.760,0.07
12:43:46.072,44.822,0.06
12:43:46.131,44.881,0.06
12:43:46.182,44.932,0.05
12:43:46.241,44.991,0.06
12:43:46.292,45.042,0.06
12:43:46.344,45.094,0.06
12:43:46.397,45.147,0.06
12:43:46.448,45.198,0.06
12:43:46.502,45.252,0.05
12:43:46.556,45.306,0.05
12:43:46.610,45.360,0.05
12:43:46.663,45.413,0.06
12:43:46.720,45.470,0.06
12:43:46.773,45.523,0.07
12:43:46.829,45.579,0.06
12:43:46.882,45.632,0.07
12:43:46.937,45.687,0.06
12:43:46.987,45.737,0.06
12:43:47.046,45.796,0.05
12:43:47.101,45.851,0.05
12:43:47.155,45.905,0.05
12:43:47.210,45.960,0.05
12:43:47.265,46.015,0.06
12:43:47.319,46.069,0.06
12:43:47.380,46.130,0.06
12:43:47.440,46.190,0.07
12:43:47.495,46.245,0.06
12:43:47.551,46.301,0.06
12:43:47.605,46.355,0.06
12:43:47.659,46.409,0.05
12:43:47.713,46.463,0.06
12:43:47.767,46.517,0.06
12:43:47.829,46.579,0.06
12:43:47.883,46.633,0.05
12:43:47.937,46.687,0.06
12:43:47.993,46.743,0.06
12:43:48.047,46.797,0.06
12:43:48.108,46.858,0.06
12:43:48.169,46.919,0.06
12:43:48.222,46.972,0.06
12:43:48.279,47.029,0.07
12:43:48.332,47.082,0.05
12:43:48.386,47.136,0.07
12:43:48.439,47.189,0.07
12:43:48.495,47.245,0.06
12:43:48.549,47.299,0.05
12:43:48.610,47.360,0.07
12:43:48.665,47.415,0.06
12:43:48.719,47.469,0.06
12:43:48.782,47.532,0.06
12:43:48.835,47.585,0.06
12:43:48.889,47.639,0.05
12:43:48.952,47.702,0.08
12:43:49.004,47.754,0.07
12:43:49.059,47.809,0.04
12:43:49.114,47.864,0.07
12:43:49.169,47.919,0.06
12:43:49.223,47.973,0.06
12:43:49.277,48.027,0.05
12:43:49.332,48.082,0.07
12:43:49.386,48.136,0.06
12:43:49.441,48.191,0.07
12:43:49.492,48.242,0.07
12:43:49.544,48.294,0.07
12:43:49.599,48.349,0.07
12:43:49.659,48.409,0.06
12:43:49.714,48.464,0.06
12:43:49.768,48.518,0.06
12:43:49.830,48.580,0.05
12:43:49.880,48.630,0.06
12:43:49.938,48.688,0.06
12:43:49.993,48.743,0.06
12:43:50.046,48.796,0.06
12:43:50.101,48.851,0.05
12:43:50.155,48.905,0.06
12:43:50.210,48.960,0.06
12:43:50.264,49.014,0.06
12:43:50.316,49.066,0.06
12:43:50.368,49.118,0.06
12:43:50.422,49.172,0.06
12:43:50.477,49.227,0.06
12:43:50.532,49.282,0.06
12:43:50.585,49.335,0.07
12:43:50.641,49.391,0.06
12:43:50.695,49.445,0.07
12:43:50.750,49.500,0.05
12:43:50.803,49.553,0.06
12:43:50.859,49.609,0.1
12:43:50.914,49.664,0.08
12:43:50.968,49.718,0.06
12:43:51.022,49.772,0.06
12:43:51.077,49.827,0.05
12:43:51.132,49.883,0.06
12:43:51.187,49.937,0.06
12:43:51.242,49.992,0.05
12:43:51.296,50.046,0.07
12:43:51.351,50.101,0.07
12:43:51.405,50.155,0.06
12:43:51.459,50.209,0.06
12:43:51.514,50.264,0.06
12:43:51.568,50.318,0.05
12:43:51.623,50.373,0.07
12:43:51.677,50.427,0.06
