timestamp,z
12:54:17.520,-1.72
12:54:17.531,-0.68
12:54:17.544,-0.43
12:54:17.552,1.00
12:54:17.564,-2.97
12:54:17.577,1.00
12:54:17.588,-2.42
12:54:17.597,1.00
12:54:17.609,-1.32
12:54:17.622,1.00
12:54:17.633,-0.81
12:54:17.643,-1.31
12:54:17.655,-1.93
12:54:17.667,-2.73
12:54:17.679,-0.33
12:54:17.687,1.00
12:54:17.699,1.00
12:54:17.712,1.00
12:54:17.724,-1.04
12:54:17.732,0.84
12:54:17.745,-0.83
12:54:17.754,1.00
12:54:17.769,-1.27
12:54:17.778,-0.30
12:54:17.790,-1.17
12:54:17.801,1.00
12:54:17.814,0.22
12:54:17.821,0.08
12:54:17.832,-0.00
12:54:17.847,1.00
12:54:17.858,-0.37
12:54:17.867,1.00
12:54:17.879,0.87
12:54:17.892,1.00
12:54:17.904,1.00
12:54:17.912,-0.80
12:54:17.924,-0.42
12:54:17.937,0.39
12:54:17.949,0.65
12:54:17.953,1.00
12:54:17.968,1.00
12:54:17.983,1.00
12:54:17.995,0.85
12:54:18.003,-1.94
12:54:18.015,1.00
12:54:18.023,-2.93
12:54:18.040,-0.18
12:54:18.047,-3.00
12:54:18.060,1.00
12:54:18.072,-2.20
12:54:18.085,1.00
12:54:18.093,-0.46
12:54:18.105,-0.92
12:54:18.117,-1.57
12:54:18.130,-0.53
12:54:18.138,-1.66
12:54:18.149,1.00
12:54:18.162,-0.14
12:54:18.174,1.00
12:54:18.182,-0.33
12:54:18.195,1.00
12:54:18.208,0.32
12:54:18.220,1.00
12:54:18.228,-1.67
12:54:18.240,0.22
12:54:18.249,-0.94
12:54:18.265,-1.58
12:54:18.273,-0.37
12:54:18.285,1.00
12:54:18.297,1.00
12:54:18.310,-1.02
12:54:18.318,0.96
12:54:18.329,1.00
12:54:18.342,0.06
12:54:18.355,-2.65
12:54:18.362,-0.34
12:54:18.375,-0.62
12:54:18.386,0.83
12:54:18.399,-1.90
12:54:18.409,-0.17
12:54:18.420,-0.50
12:54:18.433,1.00
12:54:18.445,-2.01
12:54:18.453,1.00
12:54:18.463,-3.00
12:54:18.477,0.70
12:54:18.490,-3.00
12:54:18.498,1.00
12:54:18.511,-3.00
12:54:18.518,1.00
12:54:18.536,-1.79
12:54:18.543,1.00
12:54:18.556,-1.68
12:54:18.567,1.00
12:54:18.580,-1.13
12:54:18.589,0.08
12:54:18.601,-0.14
12:54:18.613,1.00
12:54:18.625,0.96
12:54:18.633,1.00
12:54:18.646,1.00
12:54:18.657,1.00
12:54:18.671,-2.03
12:54:18.679,-0.24
12:54:18.691,1.00
12:54:18.703,0.87
12:54:18.716,-0.62
12:54:18.723,-1.97
12:54:18.736,-0.84
12:54:18.748,-0.69
12:54:18.760,1.00
12:54:18.769,1.00
12:54:18.781,1.00
12:54:18.793,1.00
12:54:18.806,-0.77
12:54:18.814,-1.72
12:54:18.826,-1.08
12:54:18.839,0.74
12:54:18.851,-1.29
12:54:18.859,-1.24
12:54:18.871,-1.26
12:54:18.884,0.93
12:54:18.896,1.00
12:54:18.904,1.00
12:54:18.916,1.00
12:54:18.928,-0.27
12:54:18.940,-1.55
12:54:18.948,-2.40
12:54:18.961,1.00
12:54:18.974,-2.78
12:54:18.985,1.00
12:54:18.994,-1.73
12:54:19.006,-3.00
12:54:19.019,0.41
12:54:19.029,1.00
12:54:19.039,-1.23
12:54:19.052,0.25
12:54:19.063,-1.01
12:54:19.075,-0.12
12:54:19.084,-0.05
12:54:19.094,1.00
12:54:19.109,-2.63
12:54:19.119,1.00
12:54:19.128,-2.84
12:54:19.141,-0.42
12:54:19.153,-2.20
12:54:19.165,1.00
12:54:19.174,-1.85
12:54:19.187,-0.94
12:54:19.198,-1.07
12:54:19.209,-1.20
12:54:19.219,0.46
12:54:19.228,1.00
12:54:19.240,1.00
12:54:19.252,0.61
12:54:19.264,0.60
12:54:19.276,0.37
12:54:19.289,-1.31
12:54:19.301,-3.00
12:54:19.310,-0.43
12:54:19.322,-2.82
12:54:19.334,-0.56
12:54:19.346,-0.08
12:54:19.355,1.00
12:54:19.363,0.21
12:54:19.379,0.97
12:54:19.391,1.00
12:54:19.398,0.13
12:54:19.410,-2.95
12:54:19.422,1.00
12:54:19.434,-3.00
12:54:19.445,1.00
12:54:19.457,-2.33
12:54:19.469,1.00
12:54:19.481,-1.12
12:54:19.490,1.00
12:54:19.502,-0.76
12:54:19.514,0.84
12:54:19.526,-0.41
12:54:19.532,-0.72
12:54:19.547,-1.58
12:54:19.558,1.00
12:54:19.572,-1.58
12:54:19.580,0.97
12:54:19.592,0.04
12:54:19.604,1.00
12:54:19.616,-0.80
12:54:19.624,-0.97
12:54:19.637,-0.90
12:54:19.649,1.00
12:54:19.659,-1.56
12:54:19.669,0.41
12:54:19.682,0.64
12:54:19.694,0.17
12:54:19.707,1.00
12:54:19.715,0.17
12:54:19.727,-0.23
12:54:19.739,0.47
12:54:19.751,-0.11
12:54:19.760,-2.63
12:54:19.770,0.44
12:54:19.784,-1.49
12:54:19.791,-0.86
12:54:19.805,-1.43
12:54:19.817,-1.31
12:54:19.829,-1.19
12:54:19.842,1.00
12:54:19.850,-0.48
12:54:19.862,0.49
12:54:19.874,-2.21
12:54:19.886,-1.02
12:54:19.895,-3.00
12:54:19.907,1.00
12:54:19.919,-3.00
12:54:19.932,1.00
12:54:19.940,-1.93
12:54:19.948,-0.47
12:54:19.964,-1.54
12:54:19.977,1.00
12:54:19.985,-1.31
12:54:19.997,0.57
12:54:20.009,-2.13
12:54:20.022,0.10
12:54:20.030,-3.00
12:54:20.041,1.00
12:54:20.052,-1.50
12:54:20.067,1.00
12:54:20.075,-2.00
12:54:20.087,-0.33
12:54:20.099,0.46
12:54:20.112,1.00
12:54:20.121,-0.97
12:54:20.132,0.63
12:54:20.145,0.01
12:54:20.157,0.63
12:54:20.166,0.89
12:54:20.178,1.00
12:54:20.190,1.00
12:54:20.202,1.00
12:54:20.210,-0.29
12:54:20.223,-1.77
12:54:20.235,0.34
12:54:20.247,-1.57
12:54:20.255,-1.55
12:54:20.267,0.44
12:54:20.280,-1.14
12:54:20.293,0.46
12:54:20.300,1.00
12:54:20.313,-1.16
12:54:20.324,1.00
12:54:20.338,1.00
12:54:20.345,1.00
12:54:20.358,-2.35
12:54:20.370,1.00
12:54:20.382,-3.00
12:54:20.391,1.00
12:54:20.403,-1.91
12:54:20.415,1.00
12:54:20.428,-0.54
12:54:20.436,-0.52
12:54:20.447,-0.01
12:54:20.460,1.00
12:54:20.472,-1.50
12:54:20.480,-1.68
12:54:20.493,-0.77
12:54:20.505,1.00
12:54:20.518,-3.00
12:54:20.526,1.00
12:54:20.537,-1.21
12:54:20.550,1.00
12:54:20.563,-0.44
12:54:20.568,-0.06
12:54:20.583,-0.79
12:54:20.595,1.00
12:54:20.608,-2.68
12:54:20.616,-0.43
12:54:20.628,-0.19
12:54:20.641,-1.93
12:54:20.652,1.00
12:54:20.659,0.53
12:54:20.673,-0.01
12:54:20.686,0.92
12:54:20.698,-2.24
12:54:20.706,-3.00
12:54:20.718,1.00
12:54:20.731,-1.19
12:54:20.743,-0.10
12:54:20.751,-2.25
12:54:20.763,-0.17
12:54:20.776,-1.49
12:54:20.788,1.00
12:54:20.796,1.00
12:54:20.809,1.00
12:54:20.821,0.57
12:54:20.833,-0.69
12:54:20.841,-3.00
12:54:20.853,1.00
12:54:20.866,-3.00
12:54:20.878,1.00
12:54:20.887,-2.26
12:54:20.899,0.70
12:54:20.911,-0.71
12:54:20.923,1.00
12:54:20.931,-2.49
12:54:20.944,1.00
12:54:20.955,-2.35
12:54:20.967,1.00
12:54:20.975,-3.00
12:54:20.988,-0.64
12:54:21.001,-1.53
12:54:21.013,1.00
12:54:21.022,-1.23
12:54:21.033,-0.70
12:54:21.045,0.09
12:54:21.057,0.49
12:54:21.066,-0.17
12:54:21.078,1.00
12:54:21.091,-1.73
12:54:21.103,-1.59
12:54:21.111,-0.13
12:54:21.124,1.00
12:54:21.136,1.00
12:54:21.148,1.00
12:54:21.156,1.00
12:54:21.169,-0.84
12:54:21.180,-0.52
12:54:21.193,-2.69
12:54:21.202,-0.60
12:54:21.214,-0.19
12:54:21.226,0.66
12:54:21.239,0.44
12:54:21.247,-1.56
12:54:21.259,1.00
12:54:21.270,1.00
12:54:21.282,0.27
12:54:21.291,0.29
12:54:21.304,-1.13
12:54:21.316,0.08
12:54:21.329,-2.28
12:54:21.337,1.00
12:54:21.349,-3.00
12:54:21.361,-0.57
12:54:21.374,-1.39
12:54:21.380,-1.07
12:54:21.394,-1.25
12:54:21.406,0.05
12:54:21.419,-0.95
12:54:21.426,1.00
12:54:21.439,-0.11
12:54:21.451,1.00
12:54:21.464,-2.34
12:54:21.470,1.00
12:54:21.482,-3.00
12:54:21.494,-0.51
12:54:21.509,-0.68
12:54:21.517,1.00
12:54:21.529,-1.43
12:54:21.542,-2.43
12:54:21.554,-0.57
12:54:21.562,-1.51
12:54:21.575,-2.14
12:54:21.587,0.40
12:54:21.598,1.00
12:54:21.607,0.13
12:54:21.619,0.49
12:54:21.632,-0.47
12:54:21.644,-2.34
12:54:21.652,-3.00
12:54:21.664,1.00
12:54:21.677,-1.96
12:54:21.689,-2.29
12:54:21.697,-2.53
12:54:21.710,-2.49
12:54:21.721,-1.10
12:54:21.734,1.00
12:54:21.742,-0.39
12:54:21.755,-0.17
12:54:21.767,-0.79
12:54:21.778,1.00
12:54:21.787,-3.00
12:54:21.800,1.00
12:54:21.812,-3.00
12:54:21.824,1.00
12:54:21.832,-1.73
12:54:21.844,-0.90
12:54:21.857,1.00
12:54:21.869,0.80
12:54:21.878,-1.45
12:54:21.889,-0.78
12:54:21.902,0.22
12:54:21.914,0.75
12:54:21.922,-1.80
12:54:21.935,0.45
12:54:21.947,-1.65
12:54:21.960,1.00
12:54:21.967,-2.07
12:54:21.980,-0.27
12:54:21.992,-0.41
12:54:22.005,-0.46
12:54:22.012,0.19
12:54:22.025,1.00
12:54:22.037,-1.73
12:54:22.049,-0.69
12:54:22.058,1.00
12:54:22.070,-1.37
12:54:22.083,-1.39
12:54:22.095,0.69
12:54:22.101,-2.39
12:54:22.113,-1.78
12:54:22.127,-0.23
12:54:22.139,-3.00
12:54:22.147,-1.84
12:54:22.160,-0.90
12:54:22.171,-2.19
12:54:22.185,0.32
12:54:22.192,1.00
12:54:22.204,-0.57
12:54:22.216,1.00
12:54:22.229,-0.05
12:54:22.238,0.19
12:54:22.250,-2.27
12:54:22.259,1.00
12:54:22.274,-2.42
12:54:22.283,1.00
12:54:22.295,-0.13
12:54:22.308,1.00
12:54:22.320,0.00
12:54:22.328,1.00
12:54:22.340,1.00
12:54:22.352,1.00
12:54:22.365,0.54
12:54:22.373,-1.32
12:54:22.386,-2.98
12:54:22.397,1.00
12:54:22.410,-2.82
12:54:22.415,1.00
12:54:22.428,-3.00
12:54:22.440,-0.20
12:54:22.455,-0.62
12:54:22.463,1.00
12:54:22.470,-1.87
12:54:22.487,-0.74
12:54:22.498,-1.23
12:54:22.508,-0.36
12:54:22.519,-0.31
12:54:22.529,-0.68
12:54:22.540,0.97
12:54:22.552,0.17
12:54:22.566,1.00
12:54:22.574,1.00
12:54:22.589,1.00
12:54:22.599,-2.17
12:54:22.611,-1.35
12:54:22.619,-1.62
12:54:22.629,-2.55
12:54:22.639,0.52
12:54:22.655,-1.10
12:54:22.667,-1.31
12:54:22.680,1.00
12:54:22.692,1.00
12:54:22.701,1.00
12:54:22.712,-2.88
12:54:22.722,0.38
12:54:22.733,-0.71
12:54:22.746,0.26
12:54:22.753,-2.84
12:54:22.769,1.00
12:54:22.782,-0.29
12:54:22.789,1.00
