timestamp,elapsed_s,z
12:32:31.909,9.398,0.04
12:32:31.966,9.455,0.06
12:32:32.023,9.512,0.06
12:32:32.080,9.569,0.06
12:32:32.137,9.626,0.06
12:32:32.194,9.682,0.06
12:32:32.250,9.739,0.06
12:32:32.307,9.796,0.05
12:32:32.369,9.858,0.05
12:32:32.421,9.910,0.05
12:32:32.477,9.965,0.05
12:32:32.544,10.033,0.05
12:32:32.601,10.090,0.06
12:32:32.659,10.148,0.05
12:32:32.717,10.206,0.06
12:32:32.776,10.264,0.05
12:32:32.833,10.322,0.04
12:32:32.890,10.379,0.05
12:32:32.946,10.435,0.06
12:32:33.014,10.503,0.06
12:32:33.072,10.561,0.05
12:32:33.134,10.623,0.04
12:32:33.186,10.675,0.05
12:32:33.253,10.742,0.04
12:32:33.310,10.798,0.05
12:32:33.367,10.856,0.04
12:32:33.433,10.922,0.06
12:32:33.491,10.980,0.05
12:32:33.547,11.036,0.05
12:32:33.604,11.093,0.05
12:32:33.661,11.150,0.06
12:32:33.717,11.206,0.05
12:32:33.774,11.263,0.05
12:32:33.831,11.320,0.05
12:32:33.884,11.373,0.05
12:32:33.949,11.438,0.05
12:32:34.005,11.494,0.05
12:32:34.062,11.551,0.05
12:32:34.119,11.608,0.05
12:32:34.175,11.664,0.05
12:32:34.244,11.733,0.05
12:32:34.302,11.791,0.05
12:32:34.359,11.847,0.05
12:32:34.414,11.903,0.04
12:32:34.472,11.960,0.05
12:32:34.529,12.017,0.05
12:32:34.585,12.074,0.05
12:32:34.643,12.132,0.05
12:32:34.699,12.188,0.06
12:32:34.765,12.254,0.05
12:32:34.834,12.323,0.05
12:32:34.893,12.382,0.06
12:32:34.951,12.440,0.06
12:32:35.004,12.493,0.05
12:32:35.059,12.548,0.06
12:32:35.111,12.600,0.05
12:32:35.168,12.657,0.05
12:32:35.225,12.714,0.05
12:32:35.282,12.771,0.06
12:32:35.338,12.827,0.06
12:32:35.390,12.879,0.04
12:32:35.452,12.941,0.06
12:32:35.509,12.997,0.06
12:32:35.566,13.055,0.06
12:32:35.624,13.113,0.05
12:32:35.680,13.169,0.05
12:32:35.735,13.223,0.05
12:32:35.797,13.286,0.05
12:32:35.849,13.338,0.05
12:32:35.902,13.391,0.05
12:32:35.962,13.451,0.06
12:32:36.016,13.505,0.05
12:32:36.074,13.562,0.06
12:32:36.127,13.615,0.05
12:32:36.180,13.669,0.05
12:32:36.236,13.725,0.06
12:32:36.291,13.779,0.05
12:32:36.348,13.837,0.05
12:32:36.404,13.893,0.06
12:32:36.466,13.954,0.06
12:32:36.518,14.007,0.05
12:32:36.573,14.062,0.06
12:32:36.631,14.120,0.05
12:32:36.688,14.177,0.04
12:32:36.739,14.228,0.05
12:32:36.792,14.280,0.05
12:32:36.848,14.337,0.05
12:32:36.905,14.394,0.05
12:32:36.961,14.450,0.06
12:32:37.018,14.507,0.05
12:32:37.076,14.565,0.05
12:32:37.133,14.622,0.06
12:32:37.192,14.681,0.06
12:32:37.250,14.739,0.05
12:32:37.307,14.796,0.05
12:32:37.364,14.853,0.05
12:32:37.421,14.910,0.05
12:32:37.479,14.968,0.05
12:32:37.535,15.024,0.05
12:32:37.591,15.080,0.05
12:32:37.648,15.137,0.06
12:32:37.707,15.196,0.06
12:32:37.762,15.251,0.05
12:32:37.819,15.308,0.05
12:32:37.877,15.366,0.05
12:32:37.936,15.425,0.05
12:32:37.993,15.482,0.05
12:32:38.048,15.537,0.05
12:32:38.105,15.594,0.06
12:32:38.162,15.651,0.05
12:32:38.219,15.708,0.05
12:32:38.275,15.764,0.05
12:32:38.332,15.821,0.04
12:32:38.388,15.877,0.05
12:32:38.446,15.935,0.05
12:32:38.502,15.991,0.05
12:32:38.560,16.049,0.04
12:32:38.618,16.107,0.06
12:32:38.675,16.164,0.06
12:32:38.732,16.221,0.05
12:32:38.790,16.279,0.05
12:32:38.849,16.338,0.05
12:32:38.899,16.388,0.06
12:32:38.957,16.446,0.05
12:32:39.015,16.504,0.05
12:32:39.067,16.556,0.06
12:32:39.118,16.607,0.05
12:32:39.169,16.658,0.05
12:32:39.230,16.719,0.06
12:32:39.288,16.776,0.05
12:32:39.344,16.833,0.04
12:32:39.400,16.889,0.05
12:32:39.457,16.946,0.06
12:32:39.514,17.003,0.05
12:32:39.570,17.059,0.05
12:32:39.627,17.116,0.05
12:32:39.683,17.172,0.06
12:32:39.740,17.229,0.04
12:32:39.797,17.286,0.06
12:32:39.853,17.342,0.06
12:32:39.910,17.399,0.06
12:32:39.967,17.456,0.05
12:32:40.024,17.513,0.05
12:32:40.076,17.565,0.06
12:32:40.132,17.621,0.06
12:32:40.187,17.676,0.06
12:32:40.245,17.734,0.05
12:32:40.305,17.794,0.05
12:32:40.364,17.853,0.05
12:32:40.423,17.912,0.05
12:32:40.480,17.969,0.05
12:32:40.535,18.024,0.06
12:32:40.586,18.075,0.06
12:32:40.642,18.131,0.05
12:32:40.694,18.183,0.05
12:32:40.746,18.235,0.06
12:32:40.804,18.293,0.04
12:32:40.861,18.350,0.06
12:32:40.920,18.409,0.06
12:32:40.978,18.467,0.05
12:32:41.030,18.519,0.05
12:32:41.089,18.578,0.04
12:32:41.146,18.635,0.03
12:32:41.203,18.692,0.04
12:32:41.260,18.749,0.05
12:32:41.317,18.805,0.05
12:32:41.373,18.862,0.05
12:32:41.436,18.925,0.05
12:32:41.496,18.985,0.05
12:32:41.556,19.045,0.05
12:32:41.625,19.114,0.05
12:32:41.684,19.173,0.05
12:32:41.742,19.231,0.05
12:32:41.799,19.288,0.05
12:32:41.865,19.354,0.06
12:32:41.923,19.412,0.04
12:32:41.979,19.468,0.05
12:32:42.035,19.523,0.05
12:32:42.091,19.580,0.06
12:32:42.146,19.635,0.06
12:32:42.205,19.694,0.05
12:32:42.263,19.752,0.06
12:32:42.325,19.814,0.06
12:32:42.378,19.867,0.04
12:32:42.435,19.924,0.06
12:32:42.491,19.980,0.06
12:32:42.546,20.035,0.05
12:32:42.603,20.092,0.05
12:32:42.660,20.149,0.04
12:32:42.717,20.206,0.05
12:32:42.773,20.262,0.05
12:32:42.830,20.318,0.05
12:32:42.886,20.375,0.05
12:32:42.942,20.431,0.05
12:32:42.995,20.484,0.05
12:32:43.048,20.537,0.04
12:32:43.104,20.593,0.05
12:32:43.161,20.650,0.05
12:32:43.219,20.708,0.05
12:32:43.280,20.769,0.31
12:32:43.337,20.826,-0.1
12:32:43.397,20.886,-0.18
12:32:43.455,20.944,-0.15
12:32:43.507,20.996,0.06
12:32:43.560,21.049,-0.04
12:32:43.618,21.107,-0.01
12:32:43.675,21.164,0.04
12:32:43.732,21.221,0.06
12:32:43.788,21.277,-0.01
12:32:43.848,21.337,0.06
12:32:43.905,21.394,0.04
12:32:43.962,21.451,0.04
12:32:44.020,21.509,0.05
12:32:44.081,21.570,0.04
12:32:44.132,21.621,0.05
12:32:44.191,21.680,-0.09
12:32:44.247,21.736,-0.07
12:32:44.304,21.793,0.18
12:32:44.361,21.849,-0.0
12:32:44.417,21.906,0.31
12:32:44.474,21.962,0.28
12:32:44.537,22.025,0.04
12:32:44.589,22.078,-0.17
12:32:44.647,22.136,0.06
12:32:44.702,22.191,0.15
12:32:44.758,22.247,0.11
12:32:44.816,22.305,0.2
12:32:44.873,22.362,-0.28
12:32:44.940,22.429,-0.06
12:32:44.999,22.488,-0.41
12:32:45.048,22.537,-0.13
12:32:45.103,22.592,-0.1
12:32:45.165,22.654,-0.0
12:32:45.218,22.706,-0.07
12:32:45.275,22.764,-0.26
12:32:45.330,22.819,-0.34
12:32:45.388,22.876,-0.02
12:32:45.447,22.936,0.18
12:32:45.504,22.993,0.01
12:32:45.560,23.049,-0.11
12:32:45.612,23.101,0.09
12:32:45.669,23.158,-0.03
12:32:45.721,23.210,0.01
12:32:45.778,23.267,0.08
12:32:45.834,23.323,0.05
12:32:45.891,23.380,0.52
12:32:45.948,23.437,0.75
12:32:46.004,23.493,0.46
12:32:46.063,23.552,0.72
12:32:46.115,23.604,1.0
12:32:46.167,23.656,0.43
12:32:46.223,23.712,0.21
12:32:46.280,23.769,-0.42
12:32:46.337,23.826,-0.49
12:32:46.393,23.882,-0.48
12:32:46.460,23.949,0.25
12:32:46.519,24.007,0.12
12:32:46.573,24.062,-0.03
12:32:46.641,24.130,0.12
12:32:46.698,24.187,0.27
12:32:46.756,24.245,0.33
12:32:46.813,24.301,0.33
12:32:46.869,24.358,0.04
12:32:46.926,24.415,-0.04
12:32:46.983,24.471,-0.77
12:32:47.038,24.527,0.52
12:32:47.100,24.589,0.42
12:32:47.152,24.641,0.39
12:32:47.207,24.696,0.19
12:32:47.264,24.753,0.03
12:32:47.321,24.810,0.04
12:32:47.378,24.867,-0.04
12:32:47.439,24.928,-0.13
12:32:47.492,24.980,0.09
12:32:47.561,25.050,0.07
12:32:47.620,25.109,0.04
12:32:47.676,25.165,-0.02
12:32:47.735,25.224,0.17
12:32:47.792,25.281,0.48
12:32:47.849,25.338,0.06
12:32:47.915,25.404,0.16
12:32:47.971,25.460,0.25
12:32:48.029,25.517,-0.28
12:32:48.085,25.574,-0.01
12:32:48.142,25.631,-0.05
12:32:48.199,25.688,0.06
12:32:48.258,25.747,0.07
12:32:48.315,25.804,0.18
12:32:48.367,25.856,0.21
12:32:48.419,25.908,-0.04
12:32:48.476,25.965,-0.22
12:32:48.543,26.032,-0.29
12:32:48.599,26.088,0.04
12:32:48.657,26.146,0.09
12:32:48.713,26.202,-0.06
12:32:48.770,26.259,0.06
12:32:48.827,26.316,0.05
12:32:48.883,26.372,0.05
12:32:48.940,26.429,0.05
12:32:48.997,26.486,0.04
12:32:49.055,26.544,0.05
12:32:49.111,26.600,0.06
12:32:49.167,26.656,0.37
12:32:49.225,26.714,0.45
12:32:49.281,26.769,-0.14
12:32:49.338,26.827,0.27
12:32:49.395,26.884,0.15
12:32:49.451,26.940,0.06
12:32:49.507,26.996,0.14
12:32:49.564,27.053,0.55
12:32:49.621,27.110,0.34
12:32:49.687,27.176,-0.99
12:32:49.744,27.233,0.18
12:32:49.800,27.289,1.0
12:32:49.858,27.347,-0.19
12:32:49.916,27.405,-0.26
12:32:49.974,27.463,0.33
12:32:50.032,27.521,0.01
12:32:50.090,27.579,0.41
12:32:50.147,27.636,0.25
12:32:50.204,27.693,-0.08
12:32:50.260,27.749,0.24
12:32:50.318,27.806,0.64
12:32:50.374,27.863,-0.14
12:32:50.431,27.919,-0.22
12:32:50.483,27.972,-1.34
12:32:50.535,28.024,-0.18
12:32:50.594,28.083,-0.2
12:32:50.654,28.143,0.04
12:32:50.711,28.200,-0.23
12:32:50.768,28.257,-0.09
12:32:50.826,28.315,-0.13
12:32:50.883,28.372,0.07
12:32:50.939,28.428,0.06
12:32:50.996,28.485,0.05
12:32:51.051,28.540,0.05
12:32:51.108,28.596,-0.03
12:32:51.164,28.653,0.16
12:32:51.220,28.709,-0.02
12:32:51.278,28.767,-0.07
12:32:51.335,28.824,0.05
12:32:51.392,28.881,0.02
12:32:51.451,28.940,0.06
12:32:51.509,28.998,0.04
12:32:51.567,29.056,0.07
12:32:51.624,29.113,0.05
12:32:51.676,29.165,0.02
12:32:51.727,29.216,0.03
12:32:51.784,29.273,0.06
12:32:51.841,29.330,0.06
12:32:51.898,29.387,0.03
12:32:51.959,29.448,0.06
12:32:52.011,29.500,-0.19
12:32:52.069,29.558,-0.35
12:32:52.127,29.616,-0.02
12:32:52.192,29.681,0.02
12:32:52.253,29.742,-0.12
12:32:52.309,29.798,0.03
12:32:52.367,29.856,0.05
12:32:52.423,29.911,0.17
12:32:52.479,29.968,0.11
12:32:52.537,30.026,0.03
12:32:52.593,30.082,0.05
12:32:52.649,30.138,0.07
12:32:52.707,30.196,0.25
12:32:52.775,30.264,-0.13
12:32:52.833,30.322,-0.13
12:32:52.889,30.378,-0.43
12:32:52.952,30.440,-0.26
12:32:53.008,30.497,0.13
12:32:53.059,30.548,-0.27
12:32:53.117,30.606,-0.12
12:32:53.173,30.662,-0.05
12:32:53.230,30.719,-0.17
12:32:53.287,30.775,-0.5
12:32:53.343,30.832,0.32
12:32:53.400,30.889,-0.21
12:32:53.457,30.946,-0.04
12:32:53.513,31.002,-0.21
12:32:53.571,31.060,0.35
12:32:53.630,31.119,0.2
12:32:53.688,31.177,0.03
12:32:53.744,31.233,0.2
12:32:53.802,31.291,0.11
12:32:53.855,31.344,0.06
12:32:53.907,31.396,0.04
12:32:53.963,31.452,0.06
12:32:54.019,31.508,0.05
12:32:54.077,31.566,0.05
12:32:54.134,31.623,0.05
12:32:54.189,31.678,0.05
12:32:54.243,31.732,0.05
12:32:54.303,31.792,0.05
12:32:54.360,31.849,0.05
12:32:54.417,31.905,0.05
12:32:54.474,31.963,0.05
12:32:54.541,32.030,0.05
12:32:54.598,32.087,0.37
12:32:54.649,32.138,0.3
12:32:54.701,32.190,0.01
12:32:54.758,32.247,-0.64
12:32:54.814,32.303,-0.14
12:32:54.872,32.361,0.05
12:32:54.928,32.417,0.07
12:32:54.985,32.474,0.04
12:32:55.044,32.533,0.04
12:32:55.101,32.589,0.05
12:32:55.158,32.647,0.05
12:32:55.215,32.703,0.09
12:32:55.274,32.762,0.28
12:32:55.329,32.818,0.1
12:32:55.395,32.884,0.15
12:32:55.448,32.937,0.06
12:32:55.501,32.990,0.02
12:32:55.558,33.047,0.06
12:32:55.614,33.103,0.05
12:32:55.670,33.159,0.05
12:32:55.727,33.216,0.05
12:32:55.785,33.274,0.05
12:32:55.842,33.331,0.05
12:32:55.899,33.388,0.07
12:32:55.957,33.446,-0.03
12:32:56.014,33.503,0.18
12:32:56.069,33.558,-0.07
12:32:56.127,33.615,-0.54
12:32:56.184,33.672,-0.47
12:32:56.240,33.729,-0.14
12:32:56.297,33.786,-0.52
12:32:56.354,33.843,-1.22
12:32:56.416,33.905,1.0
12:32:56.468,33.957,0.93
12:32:56.526,34.015,0.01
12:32:56.583,34.072,-0.19
12:32:56.639,34.128,0.08
12:32:56.697,34.186,-0.01
12:32:56.753,34.242,-0.49
12:32:56.810,34.299,-0.01
12:32:56.866,34.355,0.23
12:32:56.923,34.412,0.48
12:32:56.982,34.471,0.15
12:32:57.040,34.528,0.67
12:32:57.098,34.587,0.52
12:32:57.156,34.645,-0.42
12:32:57.213,34.702,0.12
12:32:57.277,34.766,-0.06
12:32:57.329,34.818,-0.01
12:32:57.384,34.873,0.03
12:32:57.442,34.931,0.06
12:32:57.501,34.989,0.04
12:32:57.553,35.042,0.07
12:32:57.605,35.094,0.05
12:32:57.661,35.150,0.05
12:32:57.718,35.207,0.06
12:32:57.775,35.264,0.05
12:32:57.832,35.321,-0.93
12:32:57.888,35.377,-0.1
12:32:57.946,35.435,-0.41
12:32:57.997,35.486,0.29
12:32:58.055,35.544,0.07
12:32:58.108,35.597,0.06
12:32:58.163,35.652,0.05
12:32:58.220,35.709,0.04
12:32:58.278,35.767,0.06
12:32:58.333,35.822,0.05
12:32:58.400,35.889,0.05
12:32:58.458,35.947,0.05
12:32:58.517,36.006,0.06
12:32:58.572,36.061,0.05
12:32:58.629,36.117,0.06
12:32:58.682,36.171,0.23
12:32:58.733,36.222,0.28
12:32:58.790,36.279,0.03
12:32:58.847,36.336,-0.05
12:32:58.904,36.393,0.09
12:32:58.961,36.450,0.07
12:32:59.020,36.509,0.06
12:32:59.075,36.564,0.05
12:32:59.132,36.621,0.05
12:32:59.188,36.677,0.06
12:32:59.245,36.734,0.05
12:32:59.302,36.791,0.05
12:32:59.359,36.847,0.06
12:32:59.416,36.904,0.04
12:32:59.472,36.961,0.05
12:32:59.530,37.019,0.83
12:32:59.588,37.076,1.0
12:32:59.644,37.133,1.0
12:32:59.701,37.190,-0.35
12:32:59.758,37.247,0.0
12:32:59.812,37.301,0.12
12:32:59.873,37.362,-0.02
12:32:59.931,37.420,0.01
12:32:59.990,37.479,0.2
12:33:00.047,37.536,0.03
12:33:00.102,37.591,0.09
12:33:00.159,37.648,0.02
12:33:00.215,37.704,0.04
12:33:00.273,37.762,0.03
12:33:00.330,37.819,-0.07
12:33:00.388,37.877,-0.19
12:33:00.443,37.932,-2.39
12:33:00.499,37.988,0.91
12:33:00.552,38.041,-0.85
12:33:00.612,38.101,0.13
12:33:00.669,38.158,-0.4
12:33:00.721,38.210,-0.41
12:33:00.772,38.261,0.09
12:33:00.828,38.316,0.55
12:33:00.884,38.373,0.05
12:33:00.941,38.430,-0.16
12:33:00.997,38.486,-0.23
12:33:01.061,38.549,-0.01
12:33:01.114,38.603,0.07
12:33:01.171,38.660,0.07
12:33:01.227,38.716,0.03
12:33:01.285,38.774,-0.06
12:33:01.342,38.831,0.09
12:33:01.399,38.888,0.54
12:33:01.457,38.946,0.27
12:33:01.514,39.003,-0.18
12:33:01.572,39.061,0.02
12:33:01.629,39.118,0.04
12:33:01.696,39.185,0.06
12:33:01.756,39.245,0.05
12:33:01.811,39.299,0.06
12:33:01.870,39.359,0.06
12:33:01.928,39.417,0.22
12:33:01.986,39.475,0.17
12:33:02.043,39.532,-0.07
12:33:02.099,39.588,-0.18
12:33:02.156,39.645,0.12
12:33:02.213,39.702,0.09
12:33:02.270,39.759,0.18
12:33:02.327,39.816,0.1
12:33:02.383,39.872,0.07
12:33:02.441,39.930,0.05
12:33:02.498,39.987,0.06
12:33:02.556,40.045,-0.0
12:33:02.613,40.102,0.12
12:33:02.670,40.159,0.01
12:33:02.728,40.217,-0.01
12:33:02.784,40.273,-0.07
12:33:02.842,40.331,-0.53
12:33:02.898,40.387,-1.01
12:33:02.961,40.450,1.0
12:33:03.013,40.502,-0.44
12:33:03.070,40.559,-0.31
12:33:03.130,40.619,-0.13
12:33:03.187,40.676,1.0
12:33:03.250,40.739,0.39
12:33:03.311,40.800,-0.73
12:33:03.366,40.855,1.0
12:33:03.418,40.907,0.38
12:33:03.475,40.964,-0.61
12:33:03.540,41.029,0.11
12:33:03.597,41.086,0.09
12:33:03.654,41.143,-0.52
12:33:03.710,41.199,-0.42
12:33:03.767,41.256,0.34
12:33:03.824,41.313,-0.35
12:33:03.881,41.369,1.0
12:33:03.937,41.426,0.29
12:33:03.999,41.488,-0.42
12:33:04.052,41.541,0.38
12:33:04.106,41.595,0.35
12:33:04.158,41.647,0.01
12:33:04.214,41.703,0.07
12:33:04.270,41.759,0.05
12:33:04.327,41.816,0.06
12:33:04.384,41.872,0.06
12:33:04.440,41.929,0.05
12:33:04.506,41.995,-0.11
12:33:04.573,42.062,0.89
12:33:04.633,42.122,0.94
12:33:04.689,42.178,0.47
12:33:04.747,42.236,0.32
12:33:04.804,42.293,-0.75
12:33:04.861,42.350,0.66
12:33:04.918,42.407,0.41
12:33:04.975,42.464,-0.44
12:33:05.037,42.526,-0.23
12:33:05.098,42.587,-0.16
12:33:05.156,42.645,-0.04
12:33:05.212,42.701,0.46
12:33:05.269,42.758,-0.08
12:33:05.321,42.810,0.13
12:33:05.373,42.861,0.01
12:33:05.429,42.918,-0.41
12:33:05.485,42.974,-0.02
12:33:05.555,43.044,0.06
12:33:05.624,43.113,0.45
12:33:05.683,43.172,-0.21
12:33:05.747,43.235,0.14
12:33:05.800,43.289,0.06
12:33:05.865,43.354,-0.23
12:33:05.923,43.412,1.0
12:33:05.979,43.468,0.4
12:33:06.035,43.523,-0.15
12:33:06.088,43.577,-0.72
12:33:06.143,43.631,0.29
12:33:06.199,43.688,0.01
12:33:06.255,43.744,-0.19
12:33:06.313,43.801,0.72
12:33:06.369,43.857,1.0
12:33:06.425,43.914,1.0
12:33:06.483,43.972,0.26
12:33:06.536,44.025,0.17
12:33:06.595,44.084,0.3
12:33:06.651,44.140,0.0
12:33:06.708,44.197,0.69
12:33:06.764,44.253,0.43
12:33:06.821,44.310,0.3
12:33:06.877,44.366,0.2
12:33:06.934,44.423,0.07
12:33:06.995,44.484,-1.25
12:33:07.049,44.538,-0.16
12:33:07.105,44.594,-1.54
12:33:07.162,44.651,-0.35
12:33:07.220,44.709,0.04
12:33:07.278,44.767,-0.73
12:33:07.345,44.834,0.97
12:33:07.404,44.893,1.0
12:33:07.463,44.952,-0.64
12:33:07.519,45.008,0.21
12:33:07.577,45.066,0.08
12:33:07.634,45.123,0.65
12:33:07.692,45.181,0.8
12:33:07.750,45.239,-0.37
12:33:07.807,45.296,0.09
12:33:07.863,45.352,-0.84
12:33:07.920,45.409,0.27
12:33:07.975,45.464,-0.05
12:33:08.038,45.527,0.23
12:33:08.099,45.588,0.64
12:33:08.157,45.646,-0.6
12:33:08.214,45.703,-0.18
12:33:08.271,45.760,-0.24
12:33:08.328,45.817,-0.18
12:33:08.384,45.873,0.45
12:33:08.441,45.929,0.06
12:33:08.498,45.987,0.17
12:33:08.556,46.044,0.17
12:33:08.608,46.097,-0.02
12:33:08.676,46.165,0.18
12:33:08.733,46.222,0.73
12:33:08.790,46.279,0.11
12:33:08.848,46.337,0.2
12:33:08.905,46.394,-0.18
12:33:08.962,46.451,0.23
12:33:09.019,46.508,-0.27
12:33:09.075,46.564,-0.01
12:33:09.133,46.622,-0.08
12:33:09.189,46.678,0.12
12:33:09.246,46.735,0.03
12:33:09.303,46.792,0.03
12:33:09.360,46.849,0.06
12:33:09.426,46.914,0.05
12:33:09.484,46.973,0.05
12:33:09.539,47.028,0.05
12:33:09.592,47.081,0.39
12:33:09.644,47.133,-0.09
12:33:09.702,47.190,0.14
12:33:09.753,47.242,-0.82
12:33:09.805,47.294,-1.7
12:33:09.863,47.351,1.0
12:33:09.919,47.408,1.0
12:33:09.976,47.465,-0.06
12:33:10.032,47.521,1.0
12:33:10.084,47.572,0.7
12:33:10.140,47.629,0.65
12:33:10.191,47.680,-0.2
12:33:10.253,47.742,0.86
12:33:10.310,47.799,-0.25
12:33:10.367,47.856,-0.46
12:33:10.425,47.914,0.03
12:33:10.483,47.972,-0.34
12:33:10.538,48.027,-0.3
12:33:10.605,48.094,0.08
12:33:10.664,48.153,0.14
12:33:10.716,48.205,0.0
12:33:10.770,48.259,0.2
12:33:10.836,48.325,-0.13
12:33:10.894,48.383,0.27
12:33:10.952,48.440,0.21
12:33:11.010,48.499,-0.0
12:33:11.065,48.554,-0.37
12:33:11.122,48.611,0.24
12:33:11.179,48.668,-0.03
12:33:11.236,48.725,0.07
12:33:11.292,48.781,0.04
12:33:11.349,48.838,0.05
12:33:11.410,48.899,0.06
12:33:11.463,48.952,0.06
12:33:11.519,49.008,0.65
12:33:11.577,49.065,-1.06
12:33:11.637,49.126,1.0
12:33:11.694,49.183,0.19
12:33:11.750,49.239,0.15
12:33:11.806,49.295,0.03
12:33:11.864,49.353,0.05
12:33:11.922,49.411,0.06
12:33:11.980,49.469,0.06
12:33:12.038,49.527,0.05
12:33:12.095,49.584,0.05
12:33:12.154,49.643,-0.32
12:33:12.210,49.699,0.02
12:33:12.270,49.759,0.08
12:33:12.326,49.815,0.26
12:33:12.378,49.867,0.35
12:33:12.431,49.920,-0.19
12:33:12.491,49.980,0.1
12:33:12.543,50.032,0.02
12:33:12.595,50.083,0.08
12:33:12.651,50.140,0.03
12:33:12.708,50.197,0.05
12:33:12.765,50.253,0.05
12:33:12.821,50.310,0.06
12:33:12.878,50.367,0.05
12:33:12.935,50.424,0.05
12:33:12.996,50.485,0.58
12:33:13.051,50.539,0.45
12:33:13.106,50.595,0.92
12:33:13.164,50.653,-0.02
12:33:13.221,50.710,0.06
12:33:13.280,50.768,0.15
12:33:13.348,50.837,-0.03
12:33:13.406,50.895,0.51
