timestamp,z
12:53:38.760,X Y Z Magnitude
12:53:38.763,-1.32
12:53:38.772,1.00
12:53:38.784,-2.85
12:53:38.797,1.00
12:53:38.804,-1.30
12:53:38.817,1.00
12:53:38.829,-1.83
12:53:38.842,1.00
12:53:38.849,-0.84
12:53:38.862,0.84
12:53:38.874,1.00
12:53:38.886,-1.02
12:53:38.893,-1.16
12:53:38.906,-0.53
12:53:38.916,-1.05
12:53:38.932,1.00
12:53:38.939,0.76
12:53:38.952,1.00
12:53:38.964,-3.00
12:53:38.977,1.00
12:53:38.983,-2.26
12:53:38.996,1.00
12:53:39.007,-1.25
12:53:39.021,-1.67
12:53:39.030,-0.83
12:53:39.042,-1.48
12:53:39.055,0.86
12:53:39.067,-2.37
12:53:39.075,1.00
12:53:39.087,1.00
12:53:39.100,1.00
12:53:39.112,-2.03
12:53:39.120,0.13
12:53:39.128,1.00
12:53:39.140,-3.00
12:53:39.157,-0.59
12:53:39.165,-0.44
12:53:39.176,-0.19
12:53:39.187,1.00
12:53:39.201,1.00
12:53:39.210,1.00
12:53:39.222,0.27
12:53:39.235,1.00
12:53:39.246,-3.00
12:53:39.255,1.00
12:53:39.266,-2.55
12:53:39.280,1.00
12:53:39.292,-0.98
12:53:39.300,-1.79
12:53:39.312,-0.72
12:53:39.325,0.71
12:53:39.337,1.00
12:53:39.344,-0.08
12:53:39.356,-0.17
12:53:39.370,1.00
12:53:39.382,-2.78
12:53:39.391,-1.30
12:53:39.403,-3.00
12:53:39.415,1.00
12:53:39.427,-3.00
12:53:39.436,0.99
12:53:39.447,-2.11
12:53:39.457,1.00
12:53:39.473,-1.51
12:53:39.480,0.79
12:53:39.493,-1.16
12:53:39.505,0.35
12:53:39.517,-0.16
12:53:39.529,-2.25
12:53:39.538,1.00
12:53:39.549,1.00
12:53:39.562,1.00
12:53:39.568,0.54
12:53:39.583,0.60
12:53:39.595,-2.00
12:53:39.607,-0.68
12:53:39.615,-1.11
12:53:39.628,-0.53
12:53:39.640,-1.53
12:53:39.652,-1.18
12:53:39.664,0.91
12:53:39.673,-1.22
12:53:39.684,1.00
12:53:39.698,1.00
12:53:39.705,0.81
12:53:39.718,0.36
12:53:39.730,-3.00
12:53:39.743,1.00
12:53:39.750,-3.00
12:53:39.763,0.71
12:53:39.775,-1.69
12:53:39.788,0.61
12:53:39.796,-1.18
12:53:39.808,1.00
12:53:39.820,-0.39
12:53:39.833,0.85
12:53:39.841,0.55
12:53:39.853,-1.40
12:53:39.865,-3.00
12:53:39.878,1.00
12:53:39.886,-1.62
12:53:39.898,1.00
12:53:39.911,-2.77
12:53:39.923,1.00
12:53:39.931,-2.49
12:53:39.942,1.00
12:53:39.956,-1.62
12:53:39.967,-0.82
12:53:39.976,-1.89
12:53:39.988,1.00
12:53:40.000,-2.59
12:53:40.013,1.00
12:53:40.020,0.80
12:53:40.033,0.55
12:53:40.045,0.23
12:53:40.058,-3.00
12:53:40.066,0.84
12:53:40.079,1.00
12:53:40.088,-0.47
12:53:40.102,1.00
12:53:40.107,1.00
12:53:40.124,-1.61
12:53:40.134,1.00
12:53:40.148,-0.51
12:53:40.156,-0.06
12:53:40.169,-2.15
12:53:40.181,1.00
12:53:40.193,-2.90
12:53:40.201,1.00
12:53:40.214,-2.59
12:53:40.226,1.00
12:53:40.238,-3.00
12:53:40.246,-0.96
