timestamp,elapsed_s,z
12:35:40.116,20.947,0.06
12:35:40.171,21.002,0.06
12:35:40.228,21.059,0.03
12:35:40.295,21.126,0.55
12:35:40.353,21.184,-0.34
12:35:40.410,21.241,0.11
12:35:40.467,21.298,0.9
12:35:40.524,21.355,0.78
12:35:40.582,21.413,0.31
12:35:40.645,21.477,-0.21
12:35:40.697,21.528,0.03
12:35:40.754,21.585,0.05
12:35:40.810,21.641,0.06
12:35:40.866,21.698,0.07
12:35:40.923,21.754,0.07
12:35:40.979,21.810,0.06
12:35:41.036,21.867,0.07
12:35:41.096,21.927,0.46
12:35:41.154,21.985,1.0
12:35:41.213,22.044,0.01
12:35:41.271,22.102,-1.21
12:35:41.328,22.160,0.48
12:35:41.380,22.211,0.07
12:35:41.433,22.264,0.11
12:35:41.489,22.320,0.06
12:35:41.546,22.378,0.05
12:35:41.598,22.429,0.06
12:35:41.651,22.482,0.06
12:35:41.707,22.538,0.05
12:35:41.764,22.595,0.07
12:35:41.820,22.651,0.06
12:35:41.885,22.716,0.06
12:35:41.947,22.778,0.54
12:35:42.003,22.834,0.34
12:35:42.059,22.890,1.0
12:35:42.117,22.948,-0.08
12:35:42.175,23.006,0.18
12:35:42.232,23.063,0.06
12:35:42.290,23.121,0.09
12:35:42.349,23.180,0.11
12:35:42.405,23.236,-0.11
12:35:42.462,23.293,0.06
12:35:42.515,23.346,0.03
12:35:42.567,23.398,0.28
12:35:42.627,23.458,-1.28
12:35:42.683,23.515,-1.36
12:35:42.740,23.571,1.0
12:35:42.797,23.628,1.0
12:35:42.853,23.684,-1.78
12:35:42.910,23.741,-3.0
12:35:42.967,23.798,1.0
12:35:43.024,23.855,-3.0
12:35:43.084,23.915,-1.5
12:35:43.140,23.971,-1.07
12:35:43.197,24.028,0.63
12:35:43.265,24.096,-0.28
12:35:43.323,24.154,0.32
12:35:43.383,24.214,0.35
12:35:43.440,24.271,0.63
12:35:43.498,24.330,0.12
12:35:43.552,24.383,0.36
12:35:43.612,24.443,0.66
12:35:43.671,24.502,-0.07
12:35:43.726,24.557,-0.0
12:35:43.794,24.625,0.1
12:35:43.847,24.678,0.08
12:35:43.900,24.731,0.04
12:35:43.956,24.787,0.04
12:35:44.012,24.844,0.06
12:35:44.068,24.899,0.04
12:35:44.125,24.956,0.05
12:35:44.181,25.012,0.08
12:35:44.237,25.069,0.06
12:35:44.301,25.132,0.08
12:35:44.353,25.185,-1.88
12:35:44.408,25.239,0.62
12:35:44.460,25.291,1.0
12:35:44.512,25.343,-2.24
12:35:44.567,25.398,-0.06
12:35:44.621,25.452,0.08
12:35:44.670,25.501,0.09
12:35:44.725,25.556,0.05
12:35:44.778,25.610,0.07
12:35:44.828,25.659,0.06
12:35:44.882,25.713,0.07
12:35:44.936,25.767,0.06
12:35:44.985,25.816,0.05
12:35:45.050,25.881,0.06
12:35:45.112,25.944,0.05
12:35:45.167,25.999,0.44
12:35:45.224,26.055,0.83
12:35:45.277,26.108,-1.52
12:35:45.338,26.169,-0.33
12:35:45.405,26.236,0.19
12:35:45.462,26.293,0.63
12:35:45.518,26.349,-0.69
12:35:45.577,26.408,-0.07
12:35:45.633,26.464,0.33
12:35:45.690,26.521,-0.22
12:35:45.747,26.578,-0.29
12:35:45.804,26.635,1.0
12:35:45.860,26.691,1.0
12:35:45.917,26.748,-1.27
12:35:45.974,26.805,0.91
12:35:46.031,26.862,-3.0
12:35:46.089,26.920,1.0
12:35:46.155,26.986,1.0
12:35:46.212,27.043,-1.91
12:35:46.259,27.090,1.0
12:35:46.317,27.148,-2.82
12:35:46.377,27.208,0.11
12:35:46.431,27.262,-1.02
12:35:46.491,27.322,-0.43
12:35:46.548,27.380,1.0
12:35:46.615,27.446,1.0
12:35:46.674,27.505,-1.57
12:35:46.732,27.563,1.0
12:35:46.789,27.620,1.0
12:35:46.847,27.678,-0.11
12:35:46.905,27.736,1.0
12:35:46.962,27.794,1.0
12:35:47.018,27.849,-0.14
12:35:47.079,27.910,0.5
12:35:47.140,27.971,1.0
12:35:47.196,28.028,0.7
12:35:47.253,28.084,0.19
12:35:47.310,28.142,0.26
12:35:47.367,28.198,0.02
12:35:47.424,28.256,0.06
12:35:47.481,28.312,0.05
12:35:47.537,28.368,-0.06
12:35:47.597,28.428,1.0
12:35:47.653,28.484,-0.11
12:35:47.712,28.543,-0.95
12:35:47.770,28.601,-2.62
12:35:47.828,28.659,1.0
12:35:47.895,28.726,1.0
12:35:47.954,28.785,-1.89
12:35:48.012,28.843,1.0
12:35:48.069,28.900,-1.01
12:35:48.126,28.957,-0.99
12:35:48.185,29.016,1.0
12:35:48.243,29.074,-2.98
12:35:48.301,29.132,1.0
12:35:48.358,29.189,-2.71
12:35:48.414,29.246,-1.42
12:35:48.471,29.302,-2.14
12:35:48.533,29.364,-0.57
12:35:48.594,29.425,1.0
12:35:48.651,29.482,-3.0
12:35:48.707,29.538,0.32
12:35:48.764,29.595,-1.77
12:35:48.818,29.649,-3.0
12:35:48.869,29.700,-0.96
12:35:48.926,29.757,-3.0
12:35:48.984,29.815,1.0
12:35:49.040,29.871,-1.78
12:35:49.097,29.929,-1.51
12:35:49.156,29.987,1.0
12:35:49.212,30.043,-0.43
12:35:49.269,30.100,0.0
12:35:49.328,30.159,0.29
12:35:49.384,30.216,-0.48
12:35:49.444,30.275,0.75
12:35:49.500,30.332,0.26
12:35:49.558,30.389,0.36
12:35:49.617,30.448,0.53
12:35:49.674,30.505,0.02
12:35:49.731,30.562,1.0
12:35:49.793,30.624,0.09
12:35:49.844,30.675,-0.08
12:35:49.901,30.732,0.04
12:35:49.957,30.788,0.06
12:35:50.013,30.844,0.06
12:35:50.069,30.900,0.09
12:35:50.127,30.958,0.04
12:35:50.184,31.015,-1.29
12:35:50.240,31.071,-2.84
12:35:50.297,31.128,1.0
12:35:50.353,31.184,1.0
12:35:50.410,31.241,-0.04
12:35:50.467,31.298,0.18
12:35:50.524,31.355,-0.73
12:35:50.583,31.414,-0.32
12:35:50.637,31.468,-0.57
12:35:50.696,31.527,-1.17
12:35:50.747,31.578,-0.36
12:35:50.804,31.635,0.82
12:35:50.859,31.690,0.22
12:35:50.914,31.746,1.0
12:35:50.972,31.803,-2.11
12:35:51.030,31.861,1.0
12:35:51.094,31.925,-3.0
12:35:51.147,31.978,-3.0
12:35:51.207,32.038,1.0
12:35:51.267,32.098,-1.24
12:35:51.324,32.155,0.89
12:35:51.380,32.212,1.0
12:35:51.437,32.268,-3.0
12:35:51.493,32.324,1.0
12:35:51.549,32.380,1.0
12:35:51.606,32.437,-1.52
12:35:51.664,32.495,-0.34
12:35:51.720,32.551,-0.46
12:35:51.776,32.607,-1.23
12:35:51.833,32.664,-3.0
12:35:51.890,32.721,0.62
12:35:51.947,32.778,1.0
12:35:52.003,32.834,0.94
12:35:52.055,32.887,0.17
12:35:52.108,32.939,1.0
12:35:52.165,32.997,1.0
12:35:52.222,33.053,-0.04
12:35:52.279,33.110,0.17
12:35:52.336,33.167,1.0
12:35:52.393,33.224,-0.04
12:35:52.450,33.281,0.34
12:35:52.507,33.338,0.21
12:35:52.566,33.397,-0.06
12:35:52.621,33.452,-0.48
12:35:52.670,33.501,-0.45
12:35:52.728,33.559,0.01
12:35:52.791,33.622,0.45
12:35:52.845,33.676,-3.0
12:35:52.902,33.733,1.0
12:35:52.966,33.798,-3.0
12:35:53.034,33.865,1.0
12:35:53.090,33.922,-0.09
12:35:53.147,33.978,-2.97
12:35:53.204,34.035,-0.28
12:35:53.261,34.092,-1.06
12:35:53.318,34.149,-1.9
12:35:53.374,34.205,1.0
12:35:53.431,34.262,0.89
12:35:53.487,34.318,0.36
12:35:53.544,34.376,-1.15
12:35:53.599,34.431,0.52
12:35:53.656,34.487,-2.14
12:35:53.708,34.539,-2.06
12:35:53.763,34.594,1.0
12:35:53.821,34.652,-1.81
12:35:53.878,34.709,1.0
12:35:53.934,34.765,-1.44
12:35:53.991,34.822,-0.28
12:35:54.056,34.887,-2.91
12:35:54.108,34.939,-1.07
12:35:54.164,34.995,1.0
12:35:54.226,35.057,1.0
12:35:54.279,35.110,1.0
12:35:54.346,35.177,1.0
12:35:54.403,35.234,-0.8
12:35:54.466,35.297,-1.31
12:35:54.518,35.349,-0.18
12:35:54.573,35.404,-1.13
12:35:54.630,35.461,1.0
12:35:54.687,35.518,0.14
12:35:54.744,35.575,0.59
12:35:54.801,35.632,0.92
12:35:54.857,35.688,1.0
12:35:54.914,35.745,-1.75
12:35:54.970,35.802,1.0
12:35:55.028,35.859,-1.16
12:35:55.086,35.918,1.0
12:35:55.146,35.977,1.0
12:35:55.202,36.033,1.0
12:35:55.259,36.090,-2.6
12:35:55.314,36.145,1.0
12:35:55.374,36.205,-0.93
12:35:55.431,36.262,-0.13
12:35:55.489,36.320,0.23
12:35:55.547,36.378,-1.66
12:35:55.605,36.436,0.32
12:35:55.664,36.495,1.0
12:35:55.716,36.547,1.0
12:35:55.768,36.599,0.77
12:35:55.835,36.666,1.0
12:35:55.902,36.733,1.0
12:35:55.960,36.791,-1.38
12:35:56.017,36.848,1.0
12:35:56.073,36.904,-2.81
12:35:56.131,36.962,-0.55
12:35:56.188,37.019,0.45
12:35:56.245,37.076,0.72
12:35:56.301,37.132,0.54
12:35:56.358,37.189,-1.48
12:35:56.415,37.246,-0.45
12:35:56.471,37.303,-0.71
12:35:56.529,37.360,1.0
12:35:56.593,37.424,1.0
12:35:56.654,37.485,-0.07
12:35:56.711,37.542,0.46
12:35:56.769,37.600,1.0
12:35:56.835,37.666,-0.36
12:35:56.905,37.736,-3.0
12:35:56.964,37.795,0.86
12:35:57.029,37.860,1.0
12:35:57.088,37.919,0.32
12:35:57.145,37.976,-1.57
12:35:57.203,38.034,-0.79
12:35:57.266,38.097,0.45
12:35:57.328,38.159,1.0
12:35:57.384,38.215,-1.36
12:35:57.437,38.268,-0.25
12:35:57.494,38.325,0.19
12:35:57.554,38.385,-1.46
12:35:57.611,38.442,0.3
12:35:57.672,38.503,1.0
12:35:57.734,38.565,1.0
12:35:57.791,38.622,1.0
12:35:57.847,38.678,1.0
12:35:57.909,38.740,-0.16
12:35:57.961,38.792,-1.67
12:35:58.018,38.849,1.0
12:35:58.076,38.907,0.12
12:35:58.133,38.964,-1.34
12:35:58.191,39.022,1.0
12:35:58.248,39.079,0.75
12:35:58.300,39.131,-1.18
12:35:58.352,39.183,0.13
12:35:58.408,39.239,1.0
12:35:58.474,39.306,1.0
12:35:58.533,39.364,-0.0
12:35:58.589,39.420,-0.32
12:35:58.646,39.477,1.0
12:35:58.702,39.533,0.15
12:35:58.759,39.590,0.19
12:35:58.817,39.648,1.0
12:35:58.875,39.706,-0.68
12:35:58.931,39.762,0.16
12:35:58.989,39.821,1.0
12:35:59.046,39.877,1.0
12:35:59.102,39.933,1.0
12:35:59.160,39.991,1.0
12:35:59.212,40.043,-0.59
12:35:59.263,40.094,1.0
12:35:59.320,40.151,1.0
12:35:59.377,40.208,0.06
12:35:59.434,40.265,1.0
12:35:59.488,40.319,0.03
12:35:59.540,40.371,-1.68
12:35:59.595,40.426,1.0
12:35:59.654,40.485,-0.81
12:35:59.712,40.543,-0.9
12:35:59.773,40.605,-2.2
12:35:59.833,40.664,1.0
12:35:59.891,40.722,0.64
12:35:59.948,40.779,-3.0
12:36:00.004,40.835,-0.01
12:36:00.069,40.900,1.0
12:36:00.121,40.952,1.0
12:36:00.186,41.017,1.0
12:36:00.245,41.076,0.73
12:36:00.302,41.133,-3.0
12:36:00.359,41.190,0.47
12:36:00.426,41.257,0.1
12:36:00.484,41.315,-1.75
12:36:00.539,41.370,0.91
12:36:00.602,41.433,0.81
12:36:00.662,41.493,-0.41
12:36:00.719,41.550,-2.18
12:36:00.776,41.607,1.0
12:36:00.833,41.664,-0.09
12:36:00.889,41.720,0.1
12:36:00.946,41.777,0.73
12:36:01.003,41.834,-0.25
12:36:01.053,41.884,-0.03
12:36:01.106,41.937,-1.26
12:36:01.158,41.989,1.0
12:36:01.214,42.045,1.0
12:36:01.270,42.101,1.0
12:36:01.326,42.157,1.0
12:36:01.384,42.215,0.22
12:36:01.440,42.271,0.13
12:36:01.497,42.329,-1.31
12:36:01.554,42.385,0.83
12:36:01.610,42.441,0.32
12:36:01.666,42.497,-1.3
12:36:01.723,42.554,1.0
12:36:01.786,42.617,0.52
12:36:01.839,42.670,1.0
12:36:01.895,42.726,0.25
12:36:01.952,42.783,-0.16
12:36:02.004,42.835,0.98
12:36:02.064,42.895,0.3
12:36:02.121,42.953,-1.72
12:36:02.178,43.009,0.57
12:36:02.234,43.066,-1.77
12:36:02.291,43.123,-0.36
12:36:02.344,43.175,-1.17
12:36:02.404,43.236,-0.53
12:36:02.461,43.292,0.12
12:36:02.519,43.350,1.0
12:36:02.575,43.406,1.0
12:36:02.633,43.464,0.43
12:36:02.691,43.522,1.0
12:36:02.757,43.588,1.0
12:36:02.823,43.654,-3.0
12:36:02.882,43.713,1.0
12:36:02.940,43.771,0.53
12:36:02.996,43.827,-3.0
12:36:03.053,43.884,-1.52
12:36:03.109,43.940,1.0
12:36:03.161,43.992,1.0
12:36:03.222,44.054,0.8
12:36:03.280,44.111,1.0
12:36:03.336,44.167,-0.75
12:36:03.388,44.220,-2.99
12:36:03.441,44.272,-0.73
12:36:03.496,44.327,-1.93
12:36:03.553,44.384,0.01
12:36:03.609,44.441,1.0
12:36:03.667,44.498,-1.02
12:36:03.723,44.554,-0.5
12:36:03.780,44.611,-0.06
12:36:03.837,44.668,0.75
12:36:03.894,44.725,1.0
12:36:03.950,44.781,1.0
12:36:04.008,44.839,-0.49
12:36:04.065,44.896,-0.17
12:36:04.116,44.947,0.26
12:36:04.170,45.001,-0.65
12:36:04.217,45.048,-0.26
12:36:04.283,45.115,-0.04
12:36:04.339,45.170,0.04
12:36:04.396,45.227,0.06
12:36:04.453,45.284,0.06
12:36:04.509,45.340,0.06
12:36:04.576,45.407,0.05
12:36:04.633,45.464,0.05
12:36:04.690,45.521,0.08
12:36:04.748,45.579,0.03
12:36:04.806,45.637,0.2
12:36:04.864,45.695,-0.31
12:36:04.921,45.752,0.18
12:36:04.986,45.817,0.08
12:36:05.044,45.875,0.07
12:36:05.100,45.931,0.04
12:36:05.157,45.988,0.07
12:36:05.214,46.045,0.07
12:36:05.267,46.098,-0.06
12:36:05.322,46.154,0.11
12:36:05.371,46.203,0.04
12:36:05.431,46.263,0.07
12:36:05.488,46.319,0.06
12:36:05.546,46.377,0.07
12:36:05.597,46.429,-0.12
12:36:05.652,46.483,-0.06
12:36:05.709,46.540,-0.39
12:36:05.767,46.598,0.31
12:36:05.825,46.656,-0.02
12:36:05.882,46.713,-0.02
12:36:05.939,46.770,0.01
12:36:05.997,46.828,0.04
12:36:06.054,46.885,0.06
12:36:06.110,46.941,0.05
12:36:06.169,47.000,0.04
12:36:06.225,47.056,-0.41
12:36:06.282,47.113,0.41
12:36:06.342,47.173,0.86
12:36:06.399,47.230,0.15
12:36:06.465,47.297,-2.74
12:36:06.520,47.351,-0.74
12:36:06.580,47.411,1.0
12:36:06.631,47.462,1.0
12:36:06.684,47.515,-2.58
12:36:06.740,47.571,-0.98
12:36:06.798,47.629,0.49
12:36:06.853,47.684,-1.85
12:36:06.910,47.741,0.5
12:36:06.967,47.799,0.52
12:36:07.024,47.855,0.48
12:36:07.076,47.907,-0.0
12:36:07.131,47.962,-0.15
12:36:07.188,48.019,-0.05
12:36:07.245,48.076,0.08
12:36:07.303,48.134,0.06
12:36:07.360,48.191,0.06
12:36:07.420,48.252,0.07
12:36:07.478,48.309,0.05
12:36:07.535,48.366,0.05
12:36:07.593,48.424,0.06
12:36:07.650,48.481,0.06
12:36:07.716,48.547,0.06
12:36:07.774,48.605,0.06
12:36:07.830,48.661,0.07
12:36:07.887,48.718,0.07
12:36:07.943,48.774,0.06
12:36:08.000,48.831,0.05
12:36:08.055,48.886,0.06
12:36:08.112,48.943,0.05
12:36:08.169,49.000,0.08
12:36:08.226,49.057,-0.71
12:36:08.283,49.114,-0.89
12:36:08.339,49.170,0.77
12:36:08.396,49.227,0.29
12:36:08.452,49.283,0.23
12:36:08.514,49.345,0.02
12:36:08.586,49.417,0.07
12:36:08.644,49.475,0.14
12:36:08.703,49.534,0.03
12:36:08.755,49.586,0.09
12:36:08.811,49.642,0.08
12:36:08.863,49.694,0.04
12:36:08.919,49.750,0.05
12:36:08.975,49.806,0.08
12:36:09.032,49.863,0.06
12:36:09.083,49.914,0.03
12:36:09.144,49.975,-0.06
12:36:09.196,50.027,-0.04
12:36:09.250,50.081,0.0
12:36:09.306,50.137,0.03
12:36:09.362,50.193,0.08
12:36:09.419,50.250,-0.13
12:36:09.475,50.306,0.11
12:36:09.540,50.371,0.85
12:36:09.598,50.429,-0.43
12:36:09.654,50.485,-0.2
12:36:09.711,50.542,-0.98
12:36:09.773,50.604,0.06
