timestamp,elapsed_s,z
12:30:14.834,5.373,0.04
12:30:14.888,5.427,0.04
12:30:14.937,5.476,0.05
12:30:14.991,5.530,0.05
12:30:15.048,5.587,0.05
12:30:15.102,5.641,0.06
12:30:15.159,5.698,0.04
12:30:15.216,5.755,0.06
12:30:15.272,5.810,0.05
12:30:15.318,5.857,0.05
12:30:15.372,5.911,0.06
12:30:15.429,5.967,0.05
12:30:15.482,6.020,0.05
12:30:15.536,6.075,0.05
12:30:15.593,6.132,0.04
12:30:15.650,6.189,0.05
12:30:15.703,6.242,0.05
12:30:15.764,6.303,0.06
12:30:15.816,6.355,0.05
12:30:15.869,6.408,0.05
12:30:15.923,6.462,0.05
12:30:15.981,6.520,0.04
12:30:16.039,6.578,0.06
12:30:16.096,6.635,0.05
12:30:16.161,6.700,0.05
12:30:16.219,6.758,0.05
12:30:16.271,6.810,0.05
12:30:16.326,6.865,0.06
12:30:16.380,6.919,0.05
12:30:16.433,6.972,0.05
12:30:16.492,7.031,0.05
12:30:16.540,7.078,0.05
12:30:16.596,7.135,0.05
12:30:16.648,7.187,0.06
12:30:16.699,7.238,0.06
12:30:16.756,7.295,0.05
12:30:16.816,7.355,0.04
12:30:16.869,7.408,0.05
12:30:16.937,7.476,0.04
12:30:16.994,7.533,0.05
12:30:17.054,7.592,0.05
12:30:17.111,7.650,0.06
12:30:17.173,7.711,0.05
12:30:17.230,7.768,0.04
12:30:17.287,7.826,0.05
12:30:17.352,7.890,0.05
12:30:17.412,7.951,0.05
12:30:17.470,8.008,0.06
12:30:17.522,8.061,0.05
12:30:17.574,8.112,0.05
12:30:17.621,8.160,0.06
12:30:17.678,8.217,0.06
12:30:17.726,8.265,0.05
12:30:17.792,8.330,0.06
12:30:17.849,8.388,0.05
12:30:17.907,8.446,0.05
12:30:17.959,8.497,0.05
12:30:18.015,8.553,0.05
12:30:18.068,8.606,0.04
12:30:18.118,8.657,0.05
12:30:18.177,8.715,0.05
12:30:18.236,8.775,0.05
12:30:18.288,8.827,0.04
12:30:18.348,8.887,0.06
12:30:18.402,8.941,0.05
12:30:18.459,8.997,0.05
12:30:18.511,9.050,0.05
12:30:18.566,9.105,0.06
12:30:18.619,9.157,0.05
12:30:18.675,9.214,0.06
12:30:18.728,9.267,0.05
12:30:18.790,9.329,0.05
12:30:18.847,9.386,0.05
12:30:18.903,9.441,0.04
12:30:18.960,9.499,0.05
12:30:19.017,9.556,0.05
12:30:19.077,9.615,0.05
12:30:19.126,9.665,0.05
12:30:19.193,9.732,0.05
12:30:19.247,9.785,0.05
12:30:19.300,9.839,0.06
12:30:19.357,9.895,0.05
12:30:19.413,9.952,0.04
12:30:19.469,10.008,0.05
12:30:19.517,10.056,0.05
12:30:19.582,10.121,0.05
12:30:19.639,10.178,0.05
12:30:19.696,10.234,0.04
12:30:19.752,10.291,0.05
12:30:19.809,10.347,0.04
12:30:19.857,10.395,0.05
12:30:19.921,10.460,0.05
12:30:19.974,10.513,0.04
12:30:20.028,10.566,0.05
12:30:20.080,10.619,0.05
12:30:20.137,10.676,0.05
12:30:20.193,10.731,0.05
12:30:20.250,10.789,0.04
12:30:20.306,10.845,0.05
12:30:20.361,10.900,0.05
12:30:20.423,10.962,0.05
12:30:20.480,11.018,0.05
12:30:20.538,11.077,0.05
12:30:20.596,11.135,0.05
12:30:20.649,11.187,0.05
12:30:20.700,11.239,0.04
12:30:20.752,11.291,0.05
12:30:20.803,11.342,0.05
12:30:20.860,11.399,0.05
12:30:20.917,11.456,0.06
12:30:20.972,11.511,0.04
12:30:21.029,11.568,0.05
12:30:21.078,11.617,0.07
12:30:21.142,11.681,0.04
12:30:21.189,11.727,0.04
12:30:21.247,11.785,0.05
12:30:21.302,11.840,0.05
12:30:21.359,11.898,0.05
12:30:21.412,11.950,0.05
12:30:21.463,12.002,0.05
12:30:21.519,12.058,0.05
12:30:21.575,12.114,0.05
12:30:21.632,12.171,0.06
12:30:21.694,12.233,0.05
12:30:21.746,12.284,0.05
12:30:21.802,12.341,0.06
12:30:21.859,12.397,0.05
12:30:21.916,12.455,1.0
12:30:21.973,12.511,-0.26
12:30:22.030,12.569,-0.11
12:30:22.088,12.627,0.05
12:30:22.145,12.683,0.05
12:30:22.203,12.741,0.05
12:30:22.259,12.797,0.05
12:30:22.314,12.853,0.06
12:30:22.373,12.912,0.06
12:30:22.431,12.970,0.05
12:30:22.484,13.023,0.05
12:30:22.545,13.084,0.05
12:30:22.605,13.144,-0.96
12:30:22.661,13.200,-0.05
12:30:22.718,13.257,0.17
12:30:22.775,13.313,0.12
12:30:22.832,13.371,0.14
12:30:22.889,13.428,0.06
12:30:22.945,13.484,-0.18
12:30:23.001,13.540,-0.04
12:30:23.054,13.593,0.03
12:30:23.111,13.650,0.05
12:30:23.162,13.701,0.04
12:30:23.219,13.758,0.05
12:30:23.276,13.815,0.04
12:30:23.333,13.871,0.06
12:30:23.390,13.928,0.23
12:30:23.452,13.991,0.09
12:30:23.513,14.052,0.13
12:30:23.570,14.109,0.12
12:30:23.625,14.164,0.13
12:30:23.684,14.222,0.12
12:30:23.730,14.269,0.05
12:30:23.787,14.325,0.06
12:30:23.843,14.382,0.05
12:30:23.900,14.439,0.05
12:30:23.958,14.496,0.06
12:30:24.015,14.554,0.06
12:30:24.073,14.612,0.06
12:30:24.130,14.669,0.05
12:30:24.188,14.726,0.05
12:30:24.237,14.776,0.06
12:30:24.292,14.831,0.49
12:30:24.343,14.882,0.03
12:30:24.405,14.944,0.11
12:30:24.462,15.001,0.1
12:30:24.513,15.052,0.1
12:30:24.574,15.113,0.05
12:30:24.631,15.170,-0.24
12:30:24.689,15.227,-0.04
12:30:24.745,15.284,0.03
12:30:24.802,15.341,0.04
12:30:24.864,15.403,0.05
12:30:24.915,15.454,0.06
12:30:24.973,15.512,0.05
12:30:25.030,15.569,0.05
12:30:25.088,15.627,0.05
12:30:25.141,15.680,0.27
12:30:25.193,15.732,0.03
12:30:25.253,15.792,0.12
12:30:25.303,15.841,0.11
12:30:25.358,15.897,0.08
12:30:25.409,15.948,-0.08
12:30:25.471,16.009,0.05
12:30:25.529,16.067,0.05
12:30:25.585,16.124,0.05
12:30:25.642,16.181,0.06
12:30:25.707,16.246,0.05
12:30:25.764,16.303,0.06
12:30:25.820,16.359,0.05
12:30:25.885,16.424,0.05
12:30:25.943,16.482,-0.99
12:30:26.007,16.546,0.12
12:30:26.069,16.607,0.11
12:30:26.124,16.663,0.09
12:30:26.182,16.721,0.11
12:30:26.239,16.777,0.06
12:30:26.295,16.834,0.03
12:30:26.352,16.891,0.05
12:30:26.409,16.948,0.06
12:30:26.466,17.004,0.05
12:30:26.518,17.057,0.05
12:30:26.570,17.109,0.05
12:30:26.627,17.166,0.05
12:30:26.677,17.216,0.05
12:30:26.732,17.271,0.05
12:30:26.790,17.328,0.05
12:30:26.845,17.384,0.03
12:30:26.902,17.441,0.23
12:30:26.952,17.490,0.04
12:30:27.009,17.547,0.11
12:30:27.065,17.604,0.09
12:30:27.122,17.660,0.03
12:30:27.178,17.717,0.19
12:30:27.231,17.770,0.13
12:30:27.285,17.823,0.08
12:30:27.340,17.878,0.06
12:30:27.393,17.931,0.04
12:30:27.446,17.985,0.05
12:30:27.502,18.041,0.05
12:30:27.554,18.093,0.04
12:30:27.605,18.144,0.05
12:30:27.668,18.207,0.2
12:30:27.732,18.270,0.15
12:30:27.807,18.346,0.08
12:30:27.863,18.402,0.1
12:30:27.915,18.454,0.11
12:30:27.970,18.509,0.07
12:30:28.023,18.561,0.03
12:30:28.081,18.620,0.14
12:30:28.136,18.675,0.07
12:30:28.194,18.733,0.06
12:30:28.244,18.783,0.05
12:30:28.306,18.845,0.05
12:30:28.367,18.906,0.06
12:30:28.422,18.961,0.05
12:30:28.480,19.019,0.05
12:30:28.537,19.076,0.12
12:30:28.597,19.136,0.17
12:30:28.650,19.189,0.06
12:30:28.708,19.247,0.08
12:30:28.766,19.305,0.1
12:30:28.824,19.362,0.06
12:30:28.873,19.412,0.0
12:30:28.930,19.468,0.07
12:30:28.977,19.516,0.08
12:30:29.036,19.575,0.06
12:30:29.091,19.629,0.04
12:30:29.149,19.688,0.05
12:30:29.205,19.744,0.04
12:30:29.259,19.798,0.05
12:30:29.317,19.856,0.05
12:30:29.373,19.911,0.05
12:30:29.433,19.972,0.43
12:30:29.490,20.029,0.03
12:30:29.550,20.089,0.1
12:30:29.605,20.144,0.1
12:30:29.657,20.196,-0.01
12:30:29.709,20.248,0.1
12:30:29.767,20.306,0.08
12:30:29.817,20.356,0.06
12:30:29.871,20.410,0.06
12:30:29.920,20.458,0.06
12:30:29.977,20.516,0.04
12:30:30.027,20.566,0.05
12:30:30.091,20.629,0.05
12:30:30.143,20.682,0.05
12:30:30.202,20.741,0.05
12:30:30.260,20.798,-1.19
12:30:30.316,20.855,-0.03
12:30:30.371,20.909,0.13
12:30:30.429,20.968,0.1
12:30:30.486,21.025,0.1
12:30:30.540,21.079,0.03
12:30:30.597,21.136,0.07
12:30:30.654,21.193,0.09
12:30:30.711,21.249,0.1
12:30:30.768,21.307,0.07
12:30:30.825,21.363,0.05
12:30:30.881,21.420,0.06
12:30:30.939,21.478,0.05
12:30:30.995,21.534,0.05
12:30:31.053,21.592,0.05
12:30:31.100,21.639,0.41
12:30:31.158,21.696,0.03
12:30:31.214,21.752,0.1
12:30:31.269,21.808,0.1
12:30:31.336,21.875,0.06
12:30:31.394,21.933,-0.08
12:30:31.451,21.990,0.06
12:30:31.507,22.046,0.05
12:30:31.565,22.104,0.05
12:30:31.624,22.163,0.05
12:30:31.681,22.220,0.05
12:30:31.740,22.279,0.05
12:30:31.797,22.336,0.05
12:30:31.855,22.394,0.05
12:30:31.911,22.450,-1.25
12:30:31.970,22.509,-0.01
12:30:32.026,22.565,0.12
12:30:32.083,22.622,0.07
12:30:32.140,22.679,0.1
12:30:32.198,22.736,0.05
12:30:32.251,22.790,-0.0
12:30:32.303,22.842,0.03
12:30:32.360,22.899,0.03
12:30:32.417,22.956,0.05
12:30:32.474,23.013,0.04
12:30:32.531,23.070,0.06
12:30:32.589,23.128,0.05
12:30:32.646,23.185,0.04
12:30:32.703,23.242,0.05
12:30:32.760,23.299,-0.66
12:30:32.827,23.366,0.05
12:30:32.884,23.423,0.09
12:30:32.943,23.481,0.09
12:30:33.001,23.540,0.09
12:30:33.066,23.605,0.04
12:30:33.119,23.658,-0.02
12:30:33.173,23.711,0.08
12:30:33.230,23.769,0.06
12:30:33.287,23.826,0.06
12:30:33.353,23.892,0.05
12:30:33.410,23.948,0.06
12:30:33.462,24.001,0.05
12:30:33.523,24.061,0.05
12:30:33.579,24.117,0.06
12:30:33.637,24.176,0.05
12:30:33.689,24.227,-0.06
12:30:33.740,24.279,0.19
12:30:33.797,24.336,0.08
12:30:33.854,24.393,0.1
12:30:33.910,24.449,0.08
12:30:33.972,24.510,0.13
12:30:34.024,24.563,0.23
12:30:34.077,24.616,0.11
12:30:34.130,24.669,0.06
12:30:34.184,24.723,0.04
12:30:34.243,24.782,0.05
12:30:34.301,24.840,0.05
12:30:34.367,24.906,0.04
12:30:34.420,24.959,0.05
12:30:34.481,25.020,-0.21
12:30:34.541,25.079,0.2
12:30:34.597,25.136,0.08
12:30:34.654,25.193,0.08
12:30:34.711,25.249,0.1
12:30:34.768,25.306,0.09
12:30:34.835,25.374,0.05
12:30:34.888,25.427,0.11
12:30:34.940,25.479,0.07
12:30:34.998,25.536,0.09
12:30:35.052,25.591,0.07
12:30:35.109,25.648,0.05
12:30:35.166,25.705,0.05
12:30:35.223,25.762,0.05
12:30:35.280,25.819,0.06
12:30:35.337,25.876,0.05
12:30:35.394,25.932,0.52
12:30:35.450,25.989,0.02
12:30:35.507,26.046,0.11
12:30:35.565,26.104,0.09
12:30:35.623,26.161,0.09
12:30:35.680,26.219,0.07
12:30:35.729,26.267,-0.0
12:30:35.793,26.332,0.01
12:30:35.847,26.386,0.0
12:30:35.901,26.440,0.03
12:30:35.958,26.496,0.05
12:30:36.014,26.553,0.05
12:30:36.072,26.610,0.05
12:30:36.128,26.666,0.06
12:30:36.187,26.726,0.05
12:30:36.239,26.778,-0.74
12:30:36.300,26.839,0.04
12:30:36.359,26.898,0.11
12:30:36.412,26.950,0.1
12:30:36.471,27.010,0.11
12:30:36.524,27.063,0.07
12:30:36.576,27.115,-0.23
12:30:36.632,27.171,-0.06
12:30:36.689,27.228,0.0
12:30:36.746,27.285,0.03
12:30:36.803,27.342,0.05
12:30:36.859,27.398,0.05
12:30:36.922,27.460,0.05
12:30:36.984,27.522,0.05
12:30:37.042,27.580,-1.97
12:30:37.098,27.637,0.16
12:30:37.158,27.696,0.05
12:30:37.212,27.751,0.09
12:30:37.260,27.799,0.12
12:30:37.328,27.867,0.08
12:30:37.384,27.923,0.07
12:30:37.444,27.983,0.02
12:30:37.501,28.040,0.21
12:30:37.570,28.108,0.11
12:30:37.624,28.163,0.08
12:30:37.681,28.219,0.06
12:30:37.738,28.276,0.06
12:30:37.793,28.332,0.05
12:30:37.841,28.380,0.05
12:30:37.897,28.436,0.05
12:30:37.955,28.494,0.05
12:30:38.012,28.550,0.06
12:30:38.064,28.603,0.05
12:30:38.117,28.656,-0.36
12:30:38.174,28.713,0.29
12:30:38.231,28.770,0.04
12:30:38.283,28.822,0.11
12:30:38.335,28.874,0.09
12:30:38.392,28.931,0.07
12:30:38.449,28.988,-0.1
12:30:38.506,29.044,-0.05
12:30:38.562,29.100,0.03
12:30:38.622,29.160,0.05
12:30:38.679,29.217,0.05
12:30:38.735,29.274,0.06
12:30:38.792,29.331,0.05
12:30:38.847,29.386,0.05
12:30:38.905,29.444,0.05
12:30:38.961,29.500,0.04
12:30:39.018,29.557,0.05
12:30:39.075,29.613,0.06
12:30:39.131,29.670,0.06
12:30:39.193,29.731,0.04
12:30:39.245,29.784,0.46
12:30:39.302,29.841,0.1
12:30:39.359,29.898,0.14
12:30:39.415,29.954,0.13
12:30:39.472,30.010,0.13
12:30:39.533,30.072,0.29
12:30:39.590,30.128,0.39
12:30:39.651,30.189,0.09
12:30:39.703,30.242,0.06
12:30:39.755,30.294,0.04
12:30:39.812,30.351,0.05
12:30:39.870,30.408,0.05
12:30:39.925,30.464,0.06
12:30:39.980,30.519,0.05
12:30:40.038,30.576,0.05
12:30:40.098,30.637,0.05
12:30:40.155,30.694,0.05
12:30:40.208,30.746,0.05
12:30:40.260,30.799,-0.69
12:30:40.314,30.852,0.2
12:30:40.372,30.911,0.11
12:30:40.430,30.968,0.15
12:30:40.489,31.028,0.18
12:30:40.538,31.076,-0.03
12:30:40.603,31.141,0.38
12:30:40.660,31.199,0.15
12:30:40.729,31.267,0.07
12:30:40.786,31.325,0.05
12:30:40.843,31.381,0.05
12:30:40.891,31.430,0.06
12:30:40.952,31.491,0.05
12:30:41.006,31.545,0.06
12:30:41.061,31.600,0.05
12:30:41.113,31.652,0.06
12:30:41.175,31.714,0.05
12:30:41.232,31.770,0.05
12:30:41.294,31.833,-0.13
12:30:41.355,31.894,0.05
12:30:41.412,31.951,0.14
12:30:41.469,32.008,0.11
12:30:41.526,32.065,0.15
12:30:41.585,32.124,0.06
12:30:41.644,32.183,-0.49
12:30:41.702,32.241,-0.14
12:30:41.759,32.297,-0.01
12:30:41.819,32.358,0.02
12:30:41.875,32.414,0.04
12:30:41.931,32.470,0.05
12:30:41.991,32.530,0.06
12:30:42.048,32.587,0.05
12:30:42.103,32.641,0.05
12:30:42.158,32.697,0.05
12:30:42.215,32.754,0.05
12:30:42.273,32.812,0.05
12:30:42.328,32.867,0.48
12:30:42.386,32.924,-0.12
12:30:42.442,32.981,0.14
12:30:42.498,33.037,0.12
12:30:42.554,33.093,0.13
12:30:42.617,33.156,0.1
12:30:42.683,33.222,-0.4
12:30:42.735,33.273,-0.12
12:30:42.792,33.330,0.03
12:30:42.848,33.387,0.05
12:30:42.905,33.444,0.05
12:30:42.962,33.501,0.06
12:30:43.019,33.558,0.05
12:30:43.079,33.617,0.05
12:30:43.136,33.675,0.05
12:30:43.202,33.741,0.05
12:30:43.260,33.799,0.05
12:30:43.323,33.862,-0.84
12:30:43.375,33.914,0.36
12:30:43.432,33.970,0.02
12:30:43.489,34.028,0.11
12:30:43.546,34.085,0.15
12:30:43.602,34.141,0.05
12:30:43.660,34.199,0.0
12:30:43.713,34.252,0.04
12:30:43.773,34.312,0.1
12:30:43.838,34.377,0.08
12:30:43.895,34.434,0.06
12:30:43.948,34.486,0.06
12:30:44.002,34.541,0.04
12:30:44.058,34.597,0.05
12:30:44.114,34.653,0.05
12:30:44.171,34.710,0.04
12:30:44.229,34.768,0.05
12:30:44.285,34.824,0.05
12:30:44.342,34.881,0.21
12:30:44.399,34.938,-0.06
12:30:44.456,34.995,0.15
12:30:44.512,35.051,0.09
12:30:44.563,35.102,0.13
12:30:44.618,35.157,0.07
12:30:44.675,35.214,-0.01
12:30:44.732,35.271,0.05
12:30:44.796,35.335,0.07
12:30:44.848,35.387,0.05
12:30:44.904,35.443,0.04
12:30:44.961,35.499,0.06
12:30:45.017,35.556,0.05
12:30:45.074,35.613,0.05
12:30:45.131,35.670,0.05
12:30:45.179,35.718,0.05
12:30:45.236,35.774,0.06
12:30:45.292,35.831,0.05
12:30:45.349,35.887,0.05
12:30:45.405,35.944,0.05
12:30:45.468,36.007,0.04
12:30:45.521,36.059,0.05
12:30:45.576,36.114,0.05
12:30:45.632,36.171,0.05
12:30:45.690,36.228,0.06
12:30:45.746,36.285,0.05
12:30:45.803,36.342,0.05
12:30:45.860,36.399,0.05
12:30:45.916,36.455,0.06
12:30:45.969,36.507,0.05
12:30:46.020,36.559,0.05
12:30:46.088,36.627,0.05
12:30:46.140,36.679,0.05
12:30:46.194,36.732,0.04
12:30:46.251,36.789,0.06
12:30:46.306,36.845,0.04
12:30:46.364,36.902,0.05
12:30:46.420,36.959,0.05
12:30:46.476,37.015,0.05
12:30:46.532,37.071,0.05
12:30:46.590,37.129,0.06
12:30:46.641,37.180,0.05
12:30:46.693,37.232,0.04
12:30:46.749,37.288,0.06
12:30:46.805,37.344,0.05
12:30:46.861,37.400,0.04
12:30:46.918,37.457,0.05
12:30:46.975,37.514,0.05
12:30:47.038,37.577,0.05
12:30:47.103,37.642,0.05
12:30:47.156,37.695,0.05
12:30:47.213,37.751,0.05
12:30:47.270,37.808,0.05
12:30:47.327,37.865,0.05
12:30:47.383,37.922,0.03
12:30:47.440,37.979,0.06
12:30:47.497,38.036,0.08
12:30:47.554,38.093,0.07
12:30:47.612,38.151,0.02
12:30:47.667,38.205,0.02
12:30:47.732,38.271,0.07
12:30:47.784,38.323,0.06
12:30:47.848,38.387,0.06
12:30:47.908,38.447,0.06
12:30:47.964,38.503,0.05
12:30:48.022,38.560,0.06
12:30:48.080,38.619,0.05
12:30:48.147,38.686,0.06
12:30:48.200,38.739,0.05
12:30:48.252,38.791,0.05
12:30:48.308,38.847,0.07
12:30:48.367,38.906,0.02
12:30:48.424,38.963,0.04
12:30:48.481,39.020,0.02
12:30:48.538,39.077,0.04
12:30:48.595,39.134,0.05
12:30:48.652,39.191,0.05
12:30:48.715,39.253,0.04
12:30:48.767,39.306,0.05
12:30:48.822,39.361,0.05
12:30:48.880,39.419,0.05
12:30:48.936,39.475,0.05
12:30:48.993,39.532,0.05
12:30:49.051,39.590,0.05
12:30:49.118,39.657,0.05
12:30:49.168,39.707,0.05
12:30:49.222,39.761,0.05
12:30:49.289,39.827,-0.0
12:30:49.347,39.885,0.1
12:30:49.402,39.940,0.08
12:30:49.458,39.997,0.05
12:30:49.515,40.054,0.06
12:30:49.572,40.111,0.05
12:30:49.639,40.178,0.05
12:30:49.696,40.234,0.06
12:30:49.752,40.290,0.05
12:30:49.809,40.348,0.06
12:30:49.868,40.407,0.05
12:30:49.923,40.462,0.05
12:30:49.985,40.523,0.06
12:30:50.045,40.583,0.06
12:30:50.101,40.640,0.05
12:30:50.158,40.697,0.06
12:30:50.216,40.754,0.05
12:30:50.273,40.812,0.05
12:30:50.329,40.868,0.04
12:30:50.382,40.920,0.04
12:30:50.433,40.972,0.05
12:30:50.490,41.029,0.06
12:30:50.548,41.087,0.05
12:30:50.598,41.137,0.05
12:30:50.653,41.192,0.06
12:30:50.709,41.247,0.05
12:30:50.765,41.304,0.05
12:30:50.818,41.357,0.05
12:30:50.877,41.416,0.04
12:30:50.935,41.473,0.07
12:30:50.991,41.530,0.06
12:30:51.048,41.587,0.06
12:30:51.104,41.643,0.05
12:30:51.160,41.699,-0.03
12:30:51.218,41.757,0.06
12:30:51.273,41.812,0.12
12:30:51.332,41.870,0.01
12:30:51.388,41.927,0.07
12:30:51.439,41.977,0.07
12:30:51.501,42.039,0.04
12:30:51.557,42.096,0.04
12:30:51.613,42.152,0.05
12:30:51.670,42.209,0.05
12:30:51.727,42.266,0.05
12:30:51.784,42.323,0.05
12:30:51.846,42.385,0.06
12:30:51.907,42.446,0.05
12:30:51.964,42.502,0.05
12:30:52.020,42.559,0.05
12:30:52.077,42.615,0.04
12:30:52.135,42.674,0.04
12:30:52.188,42.727,0.02
12:30:52.240,42.778,0.04
12:30:52.297,42.836,0.06
12:30:52.348,42.887,0.05
12:30:52.419,42.958,0.05
12:30:52.478,43.016,0.05
12:30:52.531,43.070,0.04
12:30:52.591,43.130,0.05
12:30:52.644,43.182,0.05
12:30:52.704,43.243,0.05
12:30:52.764,43.302,0.05
12:30:52.821,43.360,0.04
12:30:52.878,43.417,0.05
12:30:52.937,43.476,0.05
12:30:52.993,43.531,0.05
12:30:53.048,43.587,0.05
12:30:53.105,43.644,0.05
12:30:53.162,43.700,0.05
12:30:53.225,43.764,0.06
12:30:53.276,43.815,0.06
12:30:53.330,43.869,0.05
12:30:53.382,43.921,0.05
12:30:53.440,43.979,0.05
12:30:53.491,44.029,0.03
12:30:53.544,44.083,0.03
12:30:53.600,44.139,0.05
12:30:53.656,44.195,0.05
12:30:53.713,44.252,0.05
12:30:53.771,44.310,0.05
12:30:53.833,44.372,0.06
12:30:53.894,44.433,0.05
12:30:53.950,44.489,0.05
12:30:54.008,44.547,0.05
12:30:54.065,44.604,0.05
12:30:54.122,44.660,0.05
12:30:54.179,44.717,0.05
12:30:54.236,44.775,0.06
12:30:54.291,44.830,0.06
12:30:54.348,44.887,0.06
12:30:54.404,44.943,0.06
12:30:54.459,44.998,0.06
12:30:54.516,45.055,-0.02
12:30:54.572,45.111,0.28
12:30:54.624,45.163,-0.08
12:30:54.677,45.215,0.09
12:30:54.732,45.271,0.02
12:30:54.789,45.328,0.03
12:30:54.847,45.385,0.05
12:30:54.903,45.442,0.05
12:30:54.960,45.499,0.05
12:30:55.021,45.560,0.05
12:30:55.072,45.611,0.06
12:30:55.125,45.663,0.04
12:30:55.182,45.721,0.05
12:30:55.239,45.777,0.04
12:30:55.295,45.834,0.05
12:30:55.352,45.890,0.05
12:30:55.407,45.946,0.06
12:30:55.465,46.003,0.06
12:30:55.522,46.060,0.05
12:30:55.580,46.119,0.05
12:30:55.636,46.174,0.06
12:30:55.692,46.231,0.05
12:30:55.751,46.290,0.05
12:30:55.801,46.340,0.06
12:30:55.862,46.401,0.05
12:30:55.920,46.458,0.05
12:30:55.975,46.514,0.06
12:30:56.039,46.577,0.05
12:30:56.097,46.636,0.05
12:30:56.149,46.688,0.05
12:30:56.201,46.740,0.06
12:30:56.258,46.797,0.05
12:30:56.315,46.854,0.68
12:30:56.372,46.911,-0.57
12:30:56.429,46.968,-0.24
12:30:56.486,47.025,-0.05
12:30:56.544,47.082,0.04
12:30:56.603,47.141,0.07
12:30:56.670,47.208,0.07
12:30:56.727,47.266,0.05
12:30:56.785,47.324,0.06
12:30:56.841,47.379,0.05
12:30:56.897,47.436,0.05
12:30:56.953,47.492,0.05
12:30:57.010,47.548,0.06
12:30:57.067,47.605,0.05
12:30:57.124,47.663,-1.14
12:30:57.181,47.720,0.42
12:30:57.235,47.774,-0.33
12:30:57.293,47.832,0.14
12:30:57.352,47.891,-0.22
12:30:57.410,47.949,0.02
12:30:57.469,48.008,0.05
12:30:57.522,48.061,0.06
12:30:57.580,48.119,0.05
12:30:57.636,48.174,0.05
12:30:57.687,48.226,0.05
12:30:57.739,48.278,0.05
12:30:57.796,48.335,0.06
12:30:57.853,48.392,0.05
12:30:57.910,48.449,0.63
12:30:57.967,48.505,0.1
12:30:58.024,48.563,0.08
12:30:58.081,48.620,0.14
12:30:58.137,48.676,0.11
12:30:58.197,48.736,0.08
12:30:58.249,48.788,0.14
12:30:58.303,48.842,0.13
12:30:58.360,48.898,0.05
12:30:58.417,48.956,0.04
12:30:58.474,49.013,0.05
12:30:58.531,49.070,0.04
12:30:58.586,49.125,0.05
12:30:58.639,49.178,0.05
12:30:58.691,49.230,0.04
12:30:58.747,49.286,0.05
12:30:58.805,49.344,0.05
12:30:58.862,49.401,0.73
12:30:58.922,49.460,0.04
12:30:58.978,49.517,0.12
12:30:59.037,49.576,0.11
12:30:59.093,49.631,0.06
12:30:59.150,49.688,-0.53
12:30:59.206,49.745,-0.16
12:30:59.263,49.802,0.03
12:30:59.316,49.855,0.06
12:30:59.377,49.916,0.07
12:30:59.434,49.972,0.06
12:30:59.491,50.030,0.06
12:30:59.548,50.087,0.05
12:30:59.605,50.144,0.05
12:30:59.663,50.202,0.05
12:30:59.720,50.259,-0.61
12:30:59.778,50.317,0.23
12:30:59.836,50.375,0.11
12:30:59.890,50.428,0.11
12:30:59.941,50.480,0.11
12:30:59.997,50.536,0.06
12:31:00.049,50.588,-0.01
12:31:00.119,50.658,0.38
12:31:00.178,50.717,0.14
12:31:00.237,50.776,0.05
12:31:00.294,50.833,0.04
